SID:010,5,DAPE1A,RW34,PN702,HS,P,C,EY  , ,010,CF, ,PSD,HS,D, ,      ,3434,0060,3430,0027, ,     ,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,DAPE1A,RW34,PN720,HS,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,DAPE1A,RW34,PN770,HS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DAPE1A,RW34,DAPEN,HS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DAPE1B,RW16,PN802,HS,P,C,EY  , ,010,CF, ,PSD,HS,D, ,      ,1634,0044,1630,0050, ,     ,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,DAPE1B,RW16,PN810,HS,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,DAPE1B,RW16,PN770,HS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DAPE1B,RW16,DAPEN,HS,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAPE1N,RW34, , , , ,    , ,   ,CD, ,PSD,HS,D, ,      ,    ,    ,3440,0060, ,     ,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DAPE1N,RW34, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1640,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,DAPE1N,RW34,PSD33,HS,P,C,E   , ,   ,CF, ,PSD,HS,D, ,      ,1192,0330,1190,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPE1N,RW34, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAPE1N,RW34,PSD37,HS,P,C,E   ,R,   ,AF, ,PSD,HS,D, ,      ,1480,0370,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DAPE1N,RW34,DAPEN,HS,E,A,EEC ,L,   ,CF, ,PSD,HS,D, ,      ,1545,0450,1550,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,DAPE1S,RW16, , , , ,    , ,   ,CD, ,PSD,HS,D, ,      ,    ,    ,1640,0035, ,     ,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,2,DAPE1S,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0810,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,DAPE1S,RW16,PSD33,HS,P,C,E   , ,   ,CF, ,PSD,HS,D, ,      ,1192,0330,1190,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPE1S,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAPE1S,RW16,PSD37,HS,P,C,E   ,R,   ,AF, ,PSD,HS,D, ,      ,1480,0370,1190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DAPE1S,RW16,DAPEN,HS,E,A,EEC ,L,   ,CF, ,PSD,HS,D, ,      ,1545,0450,1550,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,GEPI1A,RW34,PN702,HS,P,C,EY  , ,010,CF, ,PSD,HS,D, ,      ,3434,0060,3430,0027, ,     ,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GEPI1A,RW34,PN710,HS,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
