SID:010,5,ADIV4N,RW22R, , , , ,    , ,   ,CD, ,HEL,EF,D, ,      ,    ,    ,2170,0025,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ADIV4N,RW22R,HK461,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,2477,0055,2830,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,ADIV4N,RW22R,HK935,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ADIV4N,RW22R,ADIVO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADIV4P,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3230,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ADIV4P,RW33,HK928,EF,P,C,E   ,L,   ,CF, ,HEL,EF,D, ,      ,2445,0090,2310,0060, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ADIV4P,RW33,ADIVO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADIV4Z,RW04L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ADIV4Z,RW04L,HK903,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ADIV4Z,RW04L,HK908,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ADIV4Z,RW04L,ADIVO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADIV5C,RW04R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ADIV5C,RW04R,HK416,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADIV5C,RW04R,LULAB,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ADIV5C,RW04R,HK911,EF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADIV5C,RW04R,ADIVO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADIV5D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ADIV5D,RW15,HK921,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,ADIV5D,RW15,RIPVI,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ADIV5D,RW15,ADIVO,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARVE4D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ARVE4D,RW15,HK914,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,0990,0099,0760,0080, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ARVE4D,RW15,ARVEP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARVE4F,RW22L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00730,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ARVE4F,RW22L,VAVIS,EF,E,A,E   , ,   ,CF, ,HEL,EF,D, ,      ,1979,0070,1980,0050, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ARVE4F,RW22L,HK924,EF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,ARVE4F,RW22L,PENAD,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARVE4F,RW22L,ARVEP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARVE4N,RW22R, , , , ,    , ,   ,CD, ,HEL,EF,D, ,      ,    ,    ,2170,0025,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ARVE4N,RW22R,HK461,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,2477,0055,2830,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARVE4N,RW22R,HK934,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ARVE4N,RW22R,ENUTO,EF,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARVE4N,RW22R,ARVEP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARVE4P,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3230,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ARVE4P,RW33,IDMOP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ARVE4P,RW33,ARVEP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARVE5C,RW04R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,ARVE5C,RW04R,HK416,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARVE5C,RW04R,HK912,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ARVE5C,RW04R,ARVEP,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEP4D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,IDEP4D,RW15,HK914,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,0990,0099,0760,0080, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,IDEP4D,RW15,HK919,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,IDEP4D,RW15,IDEPI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEP4F,RW22L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00730,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,IDEP4F,RW22L,VAVIS,EF,E,A,E   , ,   ,CF, ,HEL,EF,D, ,      ,1979,0070,1980,0050, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,IDEP4F,RW22L,HK924,EF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,IDEP4F,RW22L,PENAD,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDEP4F,RW22L,IDEPI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEP4N,RW22R, , , , ,    , ,   ,CD, ,HEL,EF,D, ,      ,    ,    ,2170,0025,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,IDEP4N,RW22R,HK461,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,2477,0055,2830,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDEP4N,RW22R,HK934,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,IDEP4N,RW22R,ENUTO,EF,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDEP4N,RW22R,IDEPI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEP4P,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3230,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,IDEP4P,RW33,IDMOP,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,IDEP4P,RW33,IDEPI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEP5C,RW04R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,IDEP5C,RW04R,HK416,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDEP5C,RW04R,IDEPI,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOIV4D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,KOIV4D,RW15,NIDAG,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,1907,0090,2130,0080, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,KOIV4D,RW15,KOIVU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOIV4F,RW22L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00730,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,KOIV4F,RW22L,VAVIS,EF,E,A,E   , ,   ,CF, ,HEL,EF,D, ,      ,1979,0070,1980,0050, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,KOIV4F,RW22L,HK923,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,KOIV4F,RW22L,KOIVU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOIV4N,RW22R, , , , ,    , ,   ,CD, ,HEL,EF,D, ,      ,    ,    ,2170,0025,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,KOIV4N,RW22R,HK451,EF,P,C,E   , ,   ,CF, ,HEL,EF,D, ,      ,2388,0055,2730,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOIV4N,RW22R,HK926,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,KOIV4N,RW22R,HK927,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOIV4N,RW22R,KOIVU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOIV4P,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3230,    ,+,00680,     ,05000, ,   ,    ,   ,EFHK,EF,P,A, , , , ;
SID:020,5,KOIV4P,RW33,HK928,EF,P,C,E   ,L,   ,CF, ,HEL,EF,D, ,      ,2445,0090,2310,0060, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
