SID:010,4,VDRCN,RW03,TL080,SC,P,C,E   , ,010,CF, ,VTN,SC,D, ,      ,1770,1516,0360,0080,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,VDRCN,RW03,ICO,SC,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,VDRCN,RW21,TL079,SC,P,C,EY  , ,010,CF, ,VTN,SC,D, ,      ,1806,1649,2160,0080,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,VDRCN,RW21,MAULE,SC,E,A,EEC ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,VDRCS,RW03,TL080,SC,P,C,EY  , ,010,CF, ,VTN,SC,D, ,      ,1770,1516,0360,0080,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,VDRCS,RW03,MAULE,SC,E,A,EEC ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,VDRCS,RW21,TL079,SC,P,C,E   , ,010,CF, ,VTN,SC,D, ,      ,1806,1649,2160,0080,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,VDRCS,RW21,TL269,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,VDRCS,RW21,CHI,SC,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R03,CHI,CHI,SC,D, ,V  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,CHI,TL269,SC,P,C,E CH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,CHI,TL129,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R03,CHI,TL079,SC,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,MAULE,MAULE,SC,E,A,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,MAULE,TL129,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,MAULE,TL079,SC,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,TL079,SC,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,TL039,SC,P,C,E CF, ,010,TF, , , , , ,      ,    ,    ,0360,0039,+,01700,     ,     , ,   ,    ,   ,RW03,SC,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R03, ,RW03,SC,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0360,0041, ,00407,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R03, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0360,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,TL129,SC,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R03, ,TL129,SC,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,3060,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,ICO,ICO,SC,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,ICO,TL130,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,ICO,TL080,SC,P,C,EE B,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,MAULE,MAULE,SC,E,A,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,MAULE,TL130,SC,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,MAULE,TL080,SC,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R21, ,TL080,SC,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R21, ,TL040,SC,P,C,E CF, ,010,TF, , , , , ,      ,    ,    ,2160,0040,+,01700,     ,     , ,   ,    ,   ,RW21,SC,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,RW21,SC,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2160,0041, ,00415,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R21, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,2160,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R21, ,TL130,SC,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R21, ,TL130,SC,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2960,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW03 ,+0200,      ,00367, ,    , ,   ;S35225394,W071361919,0000;
RWY:RW21 ,-0200,      ,00375, ,    , ,   ;S35222559,W071355115,0000;
