SID:010,5,OSH1K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,OSH1K,RW19,OSH,UC,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REMI1K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,REMI1K,RW19,FD014,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,REMI1K,RW19,FD012,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,REMI1K,RW19,REMIZ,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,REMI2K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,REMI2K,RW19,FD013,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,REMI2K,RW19,FD006,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,REMI2K,RW19,IRISU,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,REMI2K,RW19,REMIZ,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROSG1K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,ROSG1K,RW19,FD014,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROSG1K,RW19,USAFI,UC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROSG1K,RW19,ROSGU,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ZIMA1K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,ZIMA1K,RW19,FD014,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ZIMA1K,RW19,FD012,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ZIMA1K,RW19,ARLAN,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ZIMA1K,RW19,ZIMAN,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ZIMA2K,RW19,FD003,UT,P,C,E   , ,   ,CF, ,OSH,UC,D, ,      ,0262,0093,1900,0130, ,     ,     ,13000,-,230,    ,   ,UCFD,UC,P,A, , , , ;
SID:020,5,ZIMA2K,RW19,FD013,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ZIMA2K,RW19,FD006,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ZIMA2K,RW19,ARLAN,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ZIMA2K,RW19,ZIMAN,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,REMI1D,RW01,REMIZ,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,15000, ,   ,    ,   ,UCFD,UC,P,A, , , , ;
STAR:020,5,REMI1D,RW01,IRISU,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,REMI1D,RW01,FD006,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,REMI1D,RW01,FD004,UC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ROSG1D,RW01,ROSGU,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,15000, ,   ,    ,   ,UCFD,UC,P,A, , , , ;
STAR:020,5,ROSG1D,RW01,USAFI,UC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ROSG1D,RW01,FD005,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ZIMA1D,RW01,ZIMAN,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,15000, ,   ,    ,   ,UCFD,UC,P,A, , , , ;
STAR:020,5,ZIMA1D,RW01,ARLAN,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ZIMA1D,RW01,FD012,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ZIMA1D,RW01,FD005,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ZIMA2D,RW01,ZIMAN,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,15000, ,   ,    ,   ,UCFD,UC,P,A, , , , ;
STAR:020,5,ZIMA2D,RW01,ARLAN,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ZIMA2D,RW01,FD006,UC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ZIMA2D,RW01,FD004,UC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R01,FD004,FD004,UC,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R01,FD004,FD003,UT,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R01,FD005,FD005,UT,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R01,FD005,FD003,UT,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R01,OSH,OSH,UC,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R01,OSH,FD003,UT,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R01, ,FD003,UT,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R01, ,FD002,UC,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0100,0062, ,04500,     ,     , ,   ,    ,   ,UCFD,UC,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R01, ,FD001,UC,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0100,0050, ,02931,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R01, ,FD011,UC,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:050,R,R01, ,FD012,UC,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R01, ,FD005,UT,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R01, ,OSH,UC,D, ,VE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW01 ,     ,      ,02522, ,    , ,   ;N40561361,E072582963,0000;
RWY:RW19 ,     ,      ,02591, ,    , ,   ;N40570904,E072584860,0000;
