SID:010,2,GOR01D,RW04, , , , ,    , ,   ,CD, ,YCH,ZS,D, ,      ,    ,    ,0430,0058,+,01000,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:020,2,GOR01D,RW04,D082K,ZS,P,C,E   , ,   ,CF, ,YCH,ZS,D, ,      ,0812,0110,1270,0070,+,02640,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,GOR01D,RW04,GORPI,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL108,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOR11D,RW22, , , , ,    , ,   ,CD, ,YCH,ZS,D, ,      ,    ,    ,2230,0060,+,01160,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:015,2,GOR11D,RW22,YCH,ZS,D, ,V   ,L,   ,CF,Y,YCH,ZS,D, ,      ,0000,0000,0040,0070,+,03950,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,GOR11D,RW22,GORPI,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL108,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOR81D,RW22,YN302,ZS,P,C,EY  , ,010,CF, ,YCH,ZS,D, ,      ,2247,0069,2230,0070,+,01320,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:020,5,GOR81D,RW22,YN110,ZS,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GOR81D,RW22,GORPI,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL108,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOR82D,RW22,YN302,ZS,P,C,EY  , ,010,CF, ,YCH,ZS,D, ,      ,2247,0069,2230,0070,+,01320,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:020,5,GOR82D,RW22,YN300,ZS,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GOR82D,RW22,YN110,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOR82D,RW22,GORPI,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL108,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOR91D,RW04,YN301,ZS,P,C,EY  , ,010,CF, ,YCH,ZS,D, ,      ,0422,0057,0430,0050,+,00990,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:020,5,GOR91D,RW04,YN208,ZS,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GOR91D,RW04,GORPI,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL108,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HUN01D,RW04, , , , ,    , ,   ,CD, ,YCH,ZS,D, ,      ,    ,    ,0430,0058,+,01000,     ,     , ,   ,    ,   ,YCH,ZS,D, , , , , ;
SID:020,2,HUN01D,RW04, , , , ,    ,L,   ,CR,Y,YCH,ZS,D, ,      ,3160,    ,2230,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
