SID:010,1,OMNI,RW13, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1320,    ,+,03300,     ,05000, ,   ,    ,   ,SBPL,SB,P,A,B, , , ;
SID:020,1,OMNI,RW13, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,03300,     ,05000, ,   ,    ,   ,SBPL,SB,P,A,B, , , ;
SID:020,1,OMNI,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D13,PTL,PTL,SB,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D13,PTL,PTL,SB,D, ,V   , ,   ,FD, ,PTL,SB,D, ,      ,0000,0000,2790,0090,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D13,PTL,AKSAT,SB,P,C,EE  ,R,   ,CF,Y,PTL,SB,D, ,      ,3091,0061,1290,0030,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,AKSAT,SB,P,C,E  F, ,   ,IF, ,PTL,SB,D, ,      ,3091,0061,    ,    ,+,02900,     ,     , ,   ,    ,   ,PTL,SB,D, , ,0, ,S;
APPCH:025,D,D13, ,PTL01,SB,P,C,E S , ,   ,CF, ,PTL,SB,D, ,      ,3091,0049,1290,0011,+,02537,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D13, ,PTL00,SB,P,C,E  M, ,   ,CF, ,PTL,SB,D, ,      ,3094,0011,1290,0039, ,01299,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D13, ,PTL,SB,D, ,VYM , ,   ,CF, ,PTL,SB,D, ,      ,0000,0000,1280,0011, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D13, ,PTL,SB,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D13, ,PTL,SB,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2790,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,PTL,PTL,SB,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,PTL,PTL,SB,D, ,V   , ,   ,FD, ,PTL,SB,D, ,      ,0000,0000,1700,0079,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D31,PTL,ASBIG,SB,P,C,EE  ,L,   ,CF,Y,PTL,SB,D, ,      ,1369,0055,3170,0030,+,02900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D31, ,ASBIG,SB,P,C,E  F, ,   ,IF, ,PTL,SB,D, ,      ,1369,0055,    ,    ,+,02900,     ,     , ,   ,    ,   ,PTL,SB,D, , ,0, ,S;
APPCH:025,D,D31, ,PTL02,SB,P,C,E S , ,   ,CF, ,PTL,SB,D, ,      ,1369,0044,3170,0011,+,02564,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D31, ,PTL04,SB,P,C,E  M, ,   ,CF, ,PTL,SB,D, ,      ,1360,0005,3170,0039, ,01309,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D31, ,PTL,SB,D, ,VYM , ,   ,CF, ,PTL,SB,D, ,      ,0000,0000,3170,0005, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D31, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3170,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D31, ,PTL,SB,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D31, ,PTL,SB,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1700,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R13,PL011,PL011,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,PL011,PL024,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,PL012,PL012,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,PL012,PL024,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,PL021,PL021,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,PL021,PL024,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13, ,PL024,SB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13, ,PL026,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1320,0050,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R13, ,PL027,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1320,0035,+,01782,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R13, ,RW13,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1320,0015, ,01299,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13, ,PL011,SB,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13, ,PL011,SB,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2220,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,PL001,PL001,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,PL001,PL006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,PL028,PL028,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,PL028,PL006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,PL029,PL029,SB,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,PL029,PL006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,PL006,SB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,PL004,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3120,0050,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R31, ,PTL03,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3120,0030,+,01950,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R31, ,RW31,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3120,0020, ,01309,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R31, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,3120,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, ,PL028,SB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R31, ,PL028,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2220,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,      ,01249, ,    , ,   ;S09213288,W040344385,1608;
RWY:RW31 ,     ,      ,01259, ,    , ,   ;S09220220,W040331838,0000;
