STAR:030,5,BQ2J,RW35,KAGMA,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BQ2J,RW35,DOXIG,VV,P,C,EECH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,BQ2K,RW35,BQ,VV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,VVDB,VV,P,A, , , , ;
STAR:020,5,BQ2K,RW35,GUPET,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BQ2K,RW35,DOXIG,VV,P,C,EECH, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,2,LADO2B,RW35,LADON,VL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,DBN,VV,D, , , , , ;
STAR:020,2,LADO2B,RW35,DBN,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D35-X,DOXIG,DOXIG,VV,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D35-X,DOXIG,D132P,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D35-X,DOXIG,CF35,VV,P,C,EE B,R,   ,AF, ,DBN,VV,D, ,      ,1684,0162,1320,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D35-X,KAGMA,KAGMA,VV,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D35-X,KAGMA,D101P,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D35-X,KAGMA,D113P,VV,P,C,E   ,R,   ,AF, ,DBN,VV,D, ,      ,1130,0162,1010,    ,+,FL120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D35-X,KAGMA,CF35,VV,P,C,EE B,R,   ,AF, ,DBN,VV,D, ,      ,1684,0162,1130,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D35-X, ,CF35,VV,P,C,E  I, ,   ,IF, ,DBN,VV,D, ,      ,1684,0162,    ,    ,+,07000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:013,D,D35-X, ,46NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0136,3480,0026,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:016,D,D35-X, ,25NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0115,3480,0021,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D35-X, ,FF35,VV,P,C,E  F, ,   ,CF, ,DBN,VV,D, ,      ,1684,0090,3480,0025, ,05250,     ,     , ,   ,-350,   ,DBN,VV,D, , ,0, ,S;
APPCH:025,D,D35-X, ,31NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0051,3480,0039,+,03780,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:030,D,D35-X, ,MA35,VV,P,C,E  M, ,   ,CF, ,DBN,VV,D, ,      ,1684,0020,3480,0031, ,02646,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D35-X, ,DBN,VV,D, ,VYM , ,   ,CF, ,DBN,VV,D, ,      ,0000,0000,3480,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D35-X, ,DBN,VV,D, ,V   , ,   ,FA, ,DBN,VV,D, ,      ,0000,0000,0460,    ,+,06000,     ,     ,-,215,    ,   , , , , , ,0, ,S;
APPCH:060,D,D35-X, ,DBN,VV,D, ,V   ,R,   ,CF,Y,DBN,VV,D, ,      ,0000,0000,2470,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D35-X, ,DBN,VV,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1510,T010,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D35-Y,DBN,DBN,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D35-Y,DBN,DBN,VV,D, ,VY  , ,   ,FC, ,DBN,VV,D, ,      ,0000,0000,1510,0162, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D35-Y,DBN,CF35,VV,P,C,EE B,R,   ,CF,Y,DBN,VV,D, ,      ,1684,0162,3480,0010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D35-Y, ,CF35,VV,P,C,E  I, ,   ,IF, ,DBN,VV,D, ,      ,1684,0162,    ,    ,+,07000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:013,D,D35-Y, ,46NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0136,3480,0026,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:016,D,D35-Y, ,25NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0115,3480,0021,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D35-Y, ,FF35,VV,P,C,E  F, ,   ,CF, ,DBN,VV,D, ,      ,1684,0090,3480,0025, ,05250,     ,     , ,   ,-350,   ,DBN,VV,D, , ,0, ,S;
APPCH:025,D,D35-Y, ,31NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0051,3480,0039,+,03780,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:030,D,D35-Y, ,MA35,VV,P,C,E  M, ,   ,CF, ,DBN,VV,D, ,      ,1684,0020,3480,0031, ,02646,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D35-Y, ,DBN,VV,D, ,VYM , ,   ,CF, ,DBN,VV,D, ,      ,0000,0000,3480,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D35-Y, ,DBN,VV,D, ,V   , ,   ,FA, ,DBN,VV,D, ,      ,0000,0000,0460,    ,+,06000,     ,     ,-,215,    ,   , , , , , ,0, ,S;
APPCH:060,D,D35-Y, ,DBN,VV,D, ,V   ,R,   ,CF,Y,DBN,VV,D, ,      ,0000,0000,2470,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D35-Y, ,DBN,VV,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1510,T010,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D35-Z,DBN,DBN,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D35-Z,DBN,DBN,VV,D, ,VY  , ,   ,FC, ,DBN,VV,D, ,      ,0000,0000,1610,0162, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D35-Z,DBN,CF35,VV,P,C,EE B,R,   ,CF,Y,DBN,VV,D, ,      ,1684,0162,3480,0010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D35-Z, ,CF35,VV,P,C,E  I, ,   ,IF, ,DBN,VV,D, ,      ,1684,0162,    ,    ,+,07000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:013,D,D35-Z, ,46NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0136,3480,0026,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:016,D,D35-Z, ,25NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0115,3480,0021,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D35-Z, ,FF35,VV,P,C,E  F, ,   ,CF, ,DBN,VV,D, ,      ,1684,0090,3480,0025, ,05250,     ,     , ,   ,-350,   ,DBN,VV,D, , ,0, ,S;
APPCH:025,D,D35-Z, ,31NM,VV,P,C,E S , ,   ,CF, ,DBN,VV,D, ,      ,1684,0051,3480,0039,+,03780,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:030,D,D35-Z, ,MA35,VV,P,C,E  M, ,   ,CF, ,DBN,VV,D, ,      ,1684,0020,3480,0031, ,02646,     ,     , ,   ,-350,   , , , , , ,0, ,S;
APPCH:040,D,D35-Z, ,DBN,VV,D, ,VYM , ,   ,CF, ,DBN,VV,D, ,      ,0000,0000,3480,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D35-Z, ,DBN,VV,D, ,V   , ,   ,FA, ,DBN,VV,D, ,      ,0000,0000,0460,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D35-Z, ,DBN,VV,D, ,V   ,R,   ,CF,Y,DBN,VV,D, ,      ,0000,0000,2470,0070,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D35-Z, ,DBN,VV,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1610,T010,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R35-Y,KAGMA,KAGMA,VV,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,10000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35-Y,KAGMA,DOXIG,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:030,A,R35-Y,KAGMA,DB553,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R35-Y,KAGMA,DB552,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R35-Y, ,DB552,VV,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,10000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:015,R,R35-Y, ,SDF01,VV,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,3480,0031,+,06070,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R35-Y, ,DB551,VV,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3480,0041, ,05250,     ,     , ,   ,-350,   ,VVDB,VV,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R35-Y, ,SDF02,VV,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3480,0049,+,03450,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:030,R,R35-Y, ,DB556,VV,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3480,0025, ,02532,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:040,R,R35-Y, ,DB660,VV,P,C,E M , ,010,CF, ,DBN,VV,D, ,      ,3484,0027,3480,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R35-Y, ,DB661,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R35-Y, ,DB662,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R35-Y, ,KAGMA,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:080,R,R35-Y, ,KAGMA,VV,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2070,T010,+,08000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35-Z,DOXIG,DOXIG,VV,P,C,E CC, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,10000,-,230,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35-Z,DOXIG,DB553,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R35-Z,DOXIG,DB552,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35-Z,LADON,LADON,VL,E,A,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,10000,-,215,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35-Z,LADON,DB554,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R35-Z,LADON,DB552,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R35-Z, ,DB552,VV,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,10000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:015,R,R35-Z, ,SDF01,VV,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,3480,0031,+,06070,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R35-Z, ,DB551,VV,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3480,0041, ,05250,     ,     , ,   ,-350,   ,VVDB,VV,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R35-Z, ,SDF02,VV,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3480,0049,+,03450,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:030,R,R35-Z, ,DB556,VV,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3480,0025, ,02532,     ,     , ,   ,-350,   , , , , , ,B,J,S;
APPCH:040,R,R35-Z, ,DB660,VV,P,C,E M , ,010,CF, ,DBN,VV,D, ,      ,3484,0027,3480,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R35-Z, ,DB661,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R35-Z, ,DB662,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R35-Z, ,KAGMA,VV,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:080,R,R35-Z, ,KAGMA,VV,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2070,T010,+,08000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW17 ,-0150,      ,01591, ,    , ,   ;N21242364,E102595776,0000;
RWY:RW35 ,+0150,      ,01578, ,    , ,   ;N21230781,E103001739,0000;
