SID:010,2,DAPE1A,RW32B, , , , ,    , ,   ,CD, ,DZF,OI,D, ,      ,    ,    ,3180,0150,+,04000,     ,05000, ,   ,    ,   ,DZF,OI,D, , , , , ;
SID:020,2,DAPE1A,RW32B, , , , ,    ,R,   ,CR, ,DZF,OI,D, ,      ,3590,    ,0750,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPE1A,RW32B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPE1A,RW32B,D027Y,OI,P,C,E   , ,   ,CF, ,DZF,OI,D, ,      ,0269,0250,0270,0040,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAPE1A,RW32B,DAPEM,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAPE1B,RW14B, , , , ,    , ,   ,CD, ,DZF,OI,D, ,      ,    ,    ,1380,0030, ,     ,     ,05000, ,   ,    ,   ,DZF,OI,D, , , , , ;
SID:020,2,DAPE1B,RW14B, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAPE1B,RW14B,D090L,OI,P,C,EY  , ,   ,CF, ,DZF,OI,D, ,      ,0900,0120,0900,0040,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAPE1B,RW14B, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAPE1B,RW14B,D027Y,OI,P,C,E   , ,   ,CF, ,DZF,OI,D, ,      ,0269,0250,0270,0060,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DAPE1B,RW14B,DAPEM,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAPI1A,RW32B, , , , ,    , ,   ,CD, ,DZF,OI,D, ,      ,    ,    ,3180,0150,+,04000,     ,05000, ,   ,    ,   ,DZF,OI,D, , , , , ;
SID:020,2,DAPI1A,RW32B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
