SID:010,5,EGMA1A,RW08,WHD08,FY,P,C,EY  , ,010,CF, ,WHV,FY,D, ,      ,0779,0040,0760,0030, ,     ,     ,10000,-,210,    ,   ,FYWH,FY,P,A, , , , ;
SID:020,5,EGMA1A,RW08,OKTIV,FY,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,EGMA1A,RW08,EGMAS,FY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EGMA1B,RW26,WHD26,FY,P,C,EY  , ,010,CF, ,WHV,FY,D, ,      ,2545,0074,2560,0070, ,     ,     ,10000,-,210,    ,   ,FYWH,FY,P,A, , , , ;
SID:020,5,EGMA1B,RW26,COOEE,FY,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,EGMA1B,RW26,EGMAS,FY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVOR1A,RW08,WHD08,FY,P,C,EY  , ,010,CF, ,WHV,FY,D, ,      ,0779,0040,0760,0030, ,     ,     ,10000,-,210,    ,   ,FYWH,FY,P,A, , , , ;
SID:020,5,UVOR1A,RW08,OKTIV,FY,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,UVOR1A,RW08,UVORI,FY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVOR1B,RW26,WHD26,FY,P,C,EY  , ,010,CF, ,WHV,FY,D, ,      ,2545,0074,2560,0070, ,     ,     ,10000,-,210,    ,   ,FYWH,FY,P,A, , , , ;
SID:020,5,UVOR1B,RW26,COOEE,FY,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,UVOR1B,RW26,UVORI,FY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ATUP1A,RW08,ATUPI,FY,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,FYWH,FY,P,A, , , , ;
STAR:020,5,ATUP1A,RW08,EGLIK,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ATUP1A,RW08,UNDID,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,ATUP1A,RW08,XABUS,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,5,ATUP1B,RW26,ATUPI,FY,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,FYWH,FY,P,A, , , , ;
STAR:020,5,ATUP1B,RW26,ANTAV,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ATUP1B,RW26,NIKER,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,ATUP1B,RW26,GLAMA,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ATUP1B,RW26,GETET,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,ATUP1B,RW26,IMPEP,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,5,AXOD1A,RW08,AXODO,FY,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,FYWH,FY,P,A, , , , ;
STAR:020,5,AXOD1A,RW08,SUDOG,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AXOD1A,RW08,DUNBA,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,AXOD1A,RW08,TETUR,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:050,5,AXOD1A,RW08,XABUS,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
STAR:010,5,AXOD1B,RW26,AXODO,FY,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,FYWH,FY,P,A, , , , ;
STAR:020,5,AXOD1B,RW26,DINKM,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:030,5,AXOD1B,RW26,GETET,FY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AXOD1B,RW26,IMPEP,FY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , , , , ;
APPCH:010,A,CVOR,JOWEE,JOWEE,FY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
