SID:010,2,KOSA2A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,KOSA2A,RW03,HE,UK,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOSA2A,RW03,KOSAK,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOSA3B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,KOSA3B,RW21, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOSA3B,RW21,KOSAK,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1863,1373,2360,0410,+,10010,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAPU1A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,RAPU1A,RW03,HE,UK,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAPU1A,RW03,RAPUL,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAPU3B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,RAPU3B,RW21, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAPU3B,RW21,RAPUL,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1789,1167,2580,0160,+,08040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RITE2A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,RITE2A,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RITE2A,RW03,RITED,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1603,1114,0650,0060,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RITE3B,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,02470,     ,10010, ,   ,    ,   ,HE,UK,P,N, , , , ;
SID:020,2,RITE3B,RW21, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RITE3B,RW21,RITED,UK,E,A,EEC , ,   ,CF, ,KVH,UK,D, ,      ,1603,1114,0650,0150,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KOSA3C,ALL,KOSAK,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   ,HE,UK,P,N, , , , ;
STAR:020,2,KOSA3C,ALL,HE,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NITO3C,ALL,NITOK,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08040,     ,     , ,   ,    ,   ,HE,UK,P,N, , , , ;
STAR:020,2,NITO3C,ALL,HE,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RAPU3C,ALL,RAPUL,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07060,     ,     , ,   ,    ,   ,HE,UK,P,N, , , , ;
STAR:020,2,RAPU3C,ALL,HE,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RITE3C,ALL,RITED,UK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10010,     ,     , ,   ,    ,   ,HE,UK,P,N, , , , ;
STAR:020,2,RITE3C,ALL,HE,UK,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,I,I03, ,CI03,UK,P,C,E  I, ,   ,IF, ,IHE,UK,P,I,      ,2060,0079,    ,    ,J,01480,01480,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I03, ,FI03,UK,P,C,E  F, ,   ,CF, ,IHE,UK,P,I,      ,2060,0059,0260,0020,H,01480,01480,     , ,   ,-300,   ,HE,UK,P,N, ,0,N,S;
APPCH:030,I,I03, ,RW03,UK,P,G,G  M, ,   ,CF, ,IHE,UK,P,I,      ,2060,0018,0260,0041, ,00192,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,01810,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I03, ,HE,UK,P,N,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01970,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,N,N03, ,FF03,UK,P,C,E  F, ,   ,IF, ,HE,UK,P,N,      ,    ,    ,    ,    ,+,01480,     ,     , ,   ,    ,   ,HE,UK,P,N, ,0, ,S;
APPCH:030,N,N03, ,HE,UK,P,N,E  M, ,   ,CF, ,HE,UK,P,N,      ,    ,    ,0260,0020, ,00852,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,01810,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N03, ,HE,UK,P,N,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01970,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N21,HE,HE,UK,P,N,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:020,A,N21,HE,D026E,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N21,HE,D026E,UK,P,C,EY  , ,   ,FC, ,HE,UK,P,N,      ,0260,0050,0710,0042,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N21,HE,FF21,UK,P,C,EE  ,L,   ,CF, ,HE,UK,P,N,      ,0260,0075,2060,0020,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N21, ,FF21,UK,P,C,E  F, ,   ,IF, ,HE,UK,P,N,      ,    ,    ,    ,    ,+,01480,     ,     , ,   ,    ,   ,HE,UK,P,N, ,0, ,S;
APPCH:030,N,N21, ,RW21,UK,P,G,G  M, ,   ,CF, ,HE,UK,P,N,      ,    ,    ,2060,0041, ,00189,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N21, ,HE,UK,P,N,EYM , ,   ,CF, ,HE,UK,P,N,      ,0000,0000,2060,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N21, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,01480,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N21, ,HE,UK,P,N,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,01970,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW03 ,     ,      ,00137, ,IHE ,1,   ;N46395960,E032295052,0000;
RWY:RW21 ,     ,      ,00139, ,    , ,   ;N46410747,E032305453,0000;
