SID:010,5,RINA1L,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,01800,     ,10000, ,   ,    ,   ,LAKU,LA,P,A, , , , ;
SID:020,5,RINA1L,RW01,KU701,LA,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,RINA1L,RW01,KU702,LA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RINA1L,RW01,RINAV,LA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RINA1P,RW19,RINAV,LA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   ,LAKU,LA,P,A, , , , ;
STAR:020,5,RINA1P,RW19,SINNE,LA,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R19,SINNE,SINNE,LA,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:020,A,R19,SINNE,KU501,LA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:030,A,R19,SINNE,KU502,LA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,185,    ,   , , , , , ,B,R,S;
APPCH:010,R,R19, ,KU502,LA,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,185,    ,   , , , , , ,B,R,S;
APPCH:020,R,R19, ,KU503,LA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2210,0050,+,05400,     ,     , ,   ,    ,   ,LAKU,LA,P,A, ,B,R,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,R,S;
APPCH:030,R,R19, ,KU504,LA,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2210,0084, ,02290,     ,     , ,   ,-350,   , , , , , ,B,R,S;
APPCH:040,R,R19, ,KU505,LA,P,C,E M ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,185,    ,   , , , , , ,B,R,S;
APPCH:050,R,R19, ,SINNE,LA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,B,R,S;
APPCH:060,R,R19, ,SINNE,LA,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0750,T010,+,10000,     ,     ,-,230,    ,   , , , , , ,B,R,S;
RWY:RW01 ,-0110,      ,01160, ,    , ,   ;N42012816,E020244435,0000;
RWY:RW19 ,+0110,      ,01152, ,    , ,   ;N42023760,E020250584,0000;
