SID:010,2,GECKO2,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01250,     ,18000, ,   ,    ,   ,HNL,PH,D, ,B, , , ;
SID:020,2,GECKO2,RW06, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1800,    , ,     ,     ,     ,-,300,    ,   , , , , , , , , ;
SID:030,2,GECKO2,RW06,HNL,PH,D, ,VE  , ,   ,CF, ,HNL,PH,D, ,      ,0000,0000,1390,0070,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,GECKO2,GECKO,HNL,PH,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   ,HNL,PH,D, ,B, , , ;
SID:020,3,GECKO2,GECKO,GECKO,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOKOH2,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01250,     ,18000, ,   ,    ,   ,HNL,PH,D, ,B, , , ;
SID:020,2,KOKOH2,RW06, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOKOH2,RW06,IWOHI,PH,E,A,E   , ,   ,CF, ,CKH,PH,D, ,      ,2935,0106,1140,0090,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KOKOH2,RW06,CKH,PH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KOKOH2,LNY,CKH,PH,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,HNL,PH,D, ,B, , , ;
SID:020,3,KOKOH2,LNY,PALAY,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,KOKOH2,LNY,LNY,PH,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KOKOH2,MKK,CKH,PH,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   ,HNL,PH,D, ,B, , , ;
SID:015,3,KOKOH2,MKK,PALAY,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,KOKOH2,MKK,MKK,PH,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,RNVC,ALANA,ALANA,PH,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVC,ALANA,FFLRS,PH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVC,OORRR,OORRR,PH,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVC,OORRR,FFLRS,PH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVC,SHIGI,SHIGI,PH,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000,-,240,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVC,SHIGI,FFLRS,PH,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVC, ,FFLRS,PH,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVC, ,COPTA,PH,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3520,0061,+,03000,     ,     , ,   ,    ,   ,MARKK,PH,P,C, ,B,J,C;
APPCH:030,R,RNVC, ,MARKK,PH,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3520,0050, ,02820,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNVC, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3520,    ,+,02820,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVC, ,HNL,PH,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVC, ,ALANA,PH,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:070,R,RNVC, ,ALANA,PH,E,A,EE H,R,020,HM, , , , , ,      ,    ,    ,3510,0040,-,14000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,VORB,ALANA,ALANA,PH,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORB,ALANA,HNL,PH,D, ,VE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VORB,CKH,CKH,PH,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORB,CKH,HNL,PH,D, ,VE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VORB,SHIGI,SHIGI,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORB,SHIGI,HNL,PH,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORB,SHIGI,HNL,PH,D, ,VE C,L,   ,HF, , , , , ,      ,    ,    ,3510,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VORB, ,HNL,PH,D, ,V  I, ,   ,IF, ,HNL,PH,D, ,      ,0000,0000,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORB, ,TACHI,PH,P,C,E  F, ,   ,CF, ,HNL,PH,D, ,      ,3189,0070,3190,0070,+,03000,     ,     , ,   ,    ,   ,HNL,PH,D, ,A,0, ,C;
APPCH:030,V,VORB, ,ICEYU,PH,P,C,E  M, ,   ,CF, ,HNL,PH,D, ,      ,3189,0115,3190,0045, ,02820,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORB, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3190,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORB, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VORB, ,TACHI,PH,P,C,E   , ,   ,CF, ,HNL,PH,D, ,      ,3189,0070,1390,0035, ,06000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:070,V,VORB, ,HNL,PH,D, ,V   , ,   ,CF, ,HNL,PH,D, ,      ,0000,0000,1390,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:080,V,VORB, ,HNL,PH,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3510,T010,-,14000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW06 ,     ,      ,00819, ,    , ,   ;N21284511,W158023825,0570;
RWY:RW24 ,     ,      ,00843, ,    , ,   ;N21290341,W158014862,0000;
