APPCH:010,A,I33-Y,ANIMY,ANIMY,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3350,0040,+,02900,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I33-Y,BIGIW,BIGIW,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I33-Y,BIGIW,ANIMY,K3,P,C,EE B, ,010,TF, ,IMKT,K3,P,I,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I33-Y,FATIT,FATIT,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I33-Y,FATIT,ANIMY,K3,P,C,EE B, ,010,TF, ,IMKT,K3,P,I,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I33-Y, ,ANIMY,K3,P,C,E  I, ,   ,IF, ,IMKT,K3,P,I,      ,1546,0123,    ,    ,J,02900,02500,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I33-Y, ,RATEL,K3,P,C,E  F, ,   ,CF, ,IMKT,K3,P,I,      ,1546,0055,3350,0067,H,02500,02427,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,I,I33-Y, ,RW33,K3,P,G,G  M, ,   ,CF, ,IMKT,K3,P,I,      ,1546,0013,3350,0043, ,01069,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I33-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3350,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I33-Y, ,ANIMY,K3,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I33-Y, ,ANIMY,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3350,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R04,APCHY,APCHY,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,APCHY,KABGE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,DIJZE,DIJZE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04,DIJZE,KABGE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04,KABGE,KABGE,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0470,0040,+,02700,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04, ,KABGE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04, ,OBMAH,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0470,0062,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0470,0045, ,01046,     ,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,01421,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04, ,KABGE,K3,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R04, ,KABGE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0470,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15,GADGY,GADGY,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R15,GADGY,HIBOG,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R15,HIBOG,HIBOG,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1550,0040,+,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R15,LEPAC,LEPAC,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R15,LEPAC,HIBOG,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R15, ,HIBOG,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R15, ,DIKGO,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1550,0062,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R15, ,RW15,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1550,0048, ,01067,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1550,    ,+,01270,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R15, ,ANIMY,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R15, ,ANIMY,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3350,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,IKIBY,IKIBY,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2270,0040,+,02700,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22,JOGDU,JOGDU,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22,JOGDU,IKIBY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R22,NUNVE,NUNVE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R22,NUNVE,IKIBY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R22, ,IKIBY,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R22, ,EBUHE,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2270,0062,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22, ,RW22,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2270,0051, ,01060,     ,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:040,R,R22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,01421,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R22, ,KABGE,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R22, ,KABGE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0470,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,ANIMY,ANIMY,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3350,0040,+,02900,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R33,BIGIW,BIGIW,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R33,BIGIW,ANIMY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R33,FATIT,FATIT,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,A,J,S;
APPCH:020,A,R33,FATIT,ANIMY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
