APPCH:010,A,R06,BIRRS,BIRRS,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,BIRRS,HIPRA,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R06,FNT,FNT,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R06,FNT,HIPRA,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,HIPRA,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,YOGUS,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0580,0050,+,02300,     ,     , ,   ,    ,   ,RW06,K5,P,G, ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R06, ,VOWER,K5,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0580,0033,+,01260,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R06, ,RW06,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0580,0017, ,00725,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,BIRRS,K5,E,A,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R06, ,BIRRS,K5,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1370,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,MBS,MBS,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R24,MBS,RAYOL,K5,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R24,MBS,RAYOL,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2390,0040,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R24,WINTO,WINTO,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R24,WINTO,RAYOL,K5,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R24,WINTO,RAYOL,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2390,0040,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R24, ,RAYOL,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R24, ,KAYET,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2390,0050,+,02300,     ,     , ,   ,    ,   ,RW24,K5,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R24, ,LIYIG,K5,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2390,0023,+,01560,     ,     , ,   ,-300,   , , , , , ,B,J,S;
