APPCH:010,A,D18,FZT,FZT,K4,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,FZT,KIKKE,K4,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,MIGDE,MIGDE,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,MIGDE,KIKKE,K4,P,C,EE B,R,   ,AF, ,FZT,K4,D, ,      ,2017,0080,1360,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,KIKKE,K4,P,C,E  I, ,   ,IF, ,FZT,K4,D, ,      ,2017,0080,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,JOLLY,K4,P,C,E  F, ,   ,CF, ,FZT,K4,D, ,      ,2017,0140,2020,0060,+,02200,     ,     , ,   ,    ,   ,FZT,K4,D, , ,0, ,S;
APPCH:030,D,D18, ,FILMA,K4,P,C,E  M, ,   ,CF, ,FZT,K4,D, ,      ,2017,0193,2020,0053, ,00458,     ,     , ,   ,-308,   , , , , , ,0, ,S;
APPCH:040,D,D18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2020,    ,+,00823,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,FZT,K4,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,FZT,K4,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2020,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R18,CERBU,CERBU,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1770,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R18,DUCAL,DUCAL,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
