STAR:030,5,ELIG1B,RW26B,SUTPA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GERA1A,RW08B,GERAR,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,GERA1A,RW08B,KANOL,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,GERA1A,RW08B,KODIL,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,GERA1B,RW26B,GERAR,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,GERA1B,RW26B,KANOL,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GERA1B,RW26B,MS546,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GERA1B,RW26B,OBNEG,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IMLU1A,RW08B,IMLUM,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,IMLU1A,RW08B,EGREB,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,IMLU1A,RW08B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,IMLU1A,RW08B,MS491,OO,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IMLU1A,RW08B,ELELA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,IMLU1B,RW26B,IMLUM,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,IMLU1B,RW26B,EGREB,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IMLU1B,RW26B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,IMLU1B,RW26B,MS537,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IMLU1B,RW26B,SUTPA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ITIK1A,RW08B,ITIKA,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,ITIK1A,RW08B,KANOL,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ITIK1A,RW08B,KODIL,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,ITIK1B,RW26B,ITIKA,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,ITIK1B,RW26B,KANOL,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ITIK1B,RW26B,MS546,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ITIK1B,RW26B,OBNEG,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LAKL1A,RW08B,LAKLU,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,LAKL1A,RW08B,UMIDO,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,LAKL1A,RW08B,ELELA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,LAKL1B,RW26B,LAKLU,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,LAKL1B,RW26B,UMIDO,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LAKL1B,RW26B,ELELA,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LAKL1B,RW26B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,LAKL1B,RW26B,MS537,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LAKL1B,RW26B,SUTPA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LOPU1A,RW08B,LOPUN,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,LOPU1A,RW08B,EGREB,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,LOPU1A,RW08B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,LOPU1A,RW08B,MS491,OO,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LOPU1A,RW08B,ELELA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,LOPU1B,RW26B,LOPUN,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,LOPU1B,RW26B,EGREB,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LOPU1B,RW26B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,LOPU1B,RW26B,MS537,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LOPU1B,RW26B,SUTPA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,OBTI1A,RW08B,OBTIN,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,OBTI1A,RW08B,MS494,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OBTI1A,RW08B,MIGMO,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,OBTI1A,RW08B,MS493,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,OBTI1A,RW08B,ELUNU,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:060,5,OBTI1A,RW08B,MS491,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,OBTI1A,RW08B,ELELA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,OBTI1B,RW26B,OBTIN,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,OBTI1B,RW26B,MS494,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,OBTI1B,RW26B,MIGMO,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,OBTI1B,RW26B,SUTPA,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUSE1A,RW08B,VUSET,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL250,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,VUSE1A,RW08B,LADBA,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUSE1A,RW08B,DATGA,OO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,VUSE1A,RW08B,KODIL,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,5,VUSE1B,RW26B,VUSET,OO,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,FL160,15000, ,   ,    ,   ,OOMS,OO,P,A, , , , ;
STAR:020,5,VUSE1B,RW26B,LADBA,OO,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUSE1B,RW26B,OBNEG,OO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D08R,MCT1,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08R,MCT1,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,2820,0120, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08R,MCT1,ELOMO,OO,P,C,EE B,L,   ,CF,Y,MCT,OO,D, ,      ,2630,0120,0830,0010,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08R,MCT2,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08R,MCT2,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,2710,0120, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08R,MCT2,ELOMO,OO,P,C,EE B,L,   ,CF,Y,MCT,OO,D, ,      ,2630,0120,0830,0010,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08R, ,ELOMO,OO,P,C,E  I, ,   ,IF, ,MCT,OO,D, ,      ,2630,0120,    ,    ,+,03400,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08R, ,FD08R,OO,P,C,E  F, ,   ,CF, ,MCT,OO,D, ,      ,2630,0060,0830,0060,+,02200,     ,     , ,   ,    ,   ,MCT,OO,D, , ,0, ,S;
APPCH:023,D,D08R, ,40VOR,OO,P,C,E S , ,   ,CF, ,MCT,OO,D, ,      ,2630,0040,0830,0020,+,01570,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:027,D,D08R, ,19VOR,OO,P,C,E S , ,   ,CF, ,MCT,OO,D, ,      ,2630,0019,0830,0021,+,00910,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D08R, ,MCT,OO,D, ,V  M, ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,0830,0019, ,00302,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08R, ,D083F,OO,P,C,EYM , ,   ,CF, ,MCT,OO,D, ,      ,0833,0060,0830,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08R, ,D071M,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,0710,0130,0710,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08R, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0710,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D08R, ,MCT,OO,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:090,D,D08R, ,MCT,OO,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2630,T010,+,06000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26LY,MCT,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D26LY,MCT,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,0760,0134, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D26LY,MCT,ENEGI,OO,P,C,EE B,R,   ,CF,Y,MCT,OO,D, ,      ,0830,0134,2630,0010,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D26LY, ,ENEGI,OO,P,C,E  I, ,   ,IF, ,MCT,OO,D, ,      ,0830,0134,    ,    ,+,02800,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D26LY, ,FD26L,OO,P,C,E  F, ,   ,CF, ,MCT,OO,D, ,      ,0830,0092,2630,0042,+,02200,     ,     , ,   ,    ,   ,MCT,OO,D, , ,0, ,S;
APPCH:025,D,D26LY, ,53VOR,OO,P,C,E S , ,   ,CF, ,MCT,OO,D, ,      ,0830,0053,2630,0039,+,00950,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D26LY, ,MD26L,OO,P,C,E  M, ,   ,CF, ,MCT,OO,D, ,      ,0830,0030,2630,0023, ,00209,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D26LY, ,MCT,OO,D, ,V M , ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,2630,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D26LY, ,D289Q,OO,P,C,EY  , ,   ,CF, ,MCT,OO,D, ,      ,2890,0173,2890,0173, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D26LY, ,D289S,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,2890,0190,2890,0017, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D26LY, ,D319S,OO,P,C,EY  ,R,   ,AF, ,MCT,OO,D, ,      ,3190,0190,2890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D26LY, ,MCT,OO,D, ,V   , ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,1450,0190, ,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:090,D,D26LY, ,MCT,OO,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0830,T010,+,06000,     ,     ,-,170,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26LZ,MCT,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D26LZ,MCT,MCT,OO,D, ,V   , ,   ,FD, ,MCT,OO,D, ,      ,0000,0000,0680,0153, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D26LZ,MCT,GOLGO,OO,P,C,EE B,R,   ,CF,Y,MCT,OO,D, ,      ,0830,0153,2630,0010,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D26LZ, ,GOLGO,OO,P,C,E  I, ,   ,IF, ,MCT,OO,D, ,      ,0830,0153,    ,    ,+,03600,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D26LZ, ,FD26L,OO,P,C,E  F, ,   ,CF, ,MCT,OO,D, ,      ,0830,0092,2630,0061,+,02200,     ,     , ,   ,    ,   ,MCT,OO,D, , ,0, ,S;
APPCH:025,D,D26LZ, ,53VOR,OO,P,C,E S , ,   ,CF, ,MCT,OO,D, ,      ,0830,0053,2630,0039,+,00950,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D26LZ, ,MD26L,OO,P,C,E  M, ,   ,CF, ,MCT,OO,D, ,      ,0830,0030,2630,0023, ,00209,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D26LZ, ,MCT,OO,D, ,V M , ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,2630,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D26LZ, ,D289O,OO,P,C,EY  , ,   ,CF, ,MCT,OO,D, ,      ,2890,0151,2890,0151, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D26LZ, ,D289S,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,2890,0190,2890,0039, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D26LZ, ,D317S,OO,P,C,EY  ,R,   ,AF, ,MCT,OO,D, ,      ,3170,0190,2890,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D26LZ, ,MCT,OO,D, ,V   , ,   ,CF, ,MCT,OO,D, ,      ,0000,0000,1450,0190, ,06000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:090,D,D26LZ, ,MCT,OO,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0830,T010,+,06000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,I08L,BUBIL,BUBIL,OO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,15000,-,250,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08L,BUBIL,BOTID,OO,P,C,E   , ,   ,CF, ,MCT,OO,D, ,      ,2656,0199,0860,0058, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08L,BUBIL,ITLAK,OO,P,C,EE B, ,   ,TF, ,IML,OO,P,I,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I08L,MCT1,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000,-,220,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08L,MCT1,D287L,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08L,MCT1,ITLAK,OO,P,C,EE B,L,   ,CF,Y,IML,OO,P,I,      ,2630,0144,0830,0010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I08L,MCT2,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000,-,140,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08L,MCT2,D276L,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08L,MCT2,ITLAK,OO,P,C,EE B,L,   ,CF,Y,IML,OO,P,I,      ,2630,0144,0830,0010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I08L, ,ITLAK,OO,P,C,E  I, ,   ,IF, ,IML,OO,P,I,      ,2630,0144,    ,    ,J,03400,02200,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I08L, ,FF08L,OO,P,C,E  F, ,   ,CF, ,IML,OO,P,I,      ,2630,0090,0830,0054,H,02200,02200,     , ,   ,-300,   ,MCT,OO,D, , ,0,D,S;
APPCH:030,I,I08L, ,RW08L,OO,P,G,G  M, ,   ,CF, ,IML,OO,P,I,      ,2630,0024,0830,0066, ,00081,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I08L, ,D083C,OO,P,C,EYM , ,   ,CF, ,MCT,OO,D, ,      ,0674,0034,0830,0033, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I08L, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I08L, ,MCT,OO,D, ,V   , ,   ,FA, ,MCT,OO,D, ,      ,0000,0000,0710,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I08L, ,MCT,OO,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:080,I,I08L, ,MCT,OO,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2630,T010,+,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I08RY,MCT1,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08RY,MCT1,D282L,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08RY,MCT1,ELOMO,OO,P,C,EE B,L,   ,CF,Y,IMW,OO,P,I,      ,2630,0148,0830,0010,+,03400,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:010,A,I08RY,MCT2,MCT,OO,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08RY,MCT2,D271L,OO,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08RY,MCT2,ELOMO,OO,P,C,EE B,L,   ,CF,Y,IMW,OO,P,I,      ,2630,0148,0830,0010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I08RY, ,ELOMO,OO,P,C,E  I, ,   ,IF, ,IMW,OO,P,I,      ,2630,0148,    ,    ,J,03400,02200,15000, ,   ,    ,   , , , , , ,0,D,S;
