SID:010,5,DALO3A,RW14,GO013,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2253,0272,1420,0030, ,     ,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,5,DALO3A,RW14,DALOG,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,6,DALO3A,EGONI,DALOG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DALO3A,EGONI,EGONI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DALO3A,ESBOD,DALOG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DALO3A,ESBOD,ESBOD,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DALO3A,OPVEL,DALOG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DALO3A,OPVEL,OPVEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DALO3A,SELMU,DALOG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DALO3A,SELMU,SELMU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DALO3A,UBSUS,DALOG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DALO3A,UBSUS,UBSUS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DALS1A,RW14,GO013,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2253,0272,1420,0030, ,     ,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,5,DALS1A,RW14,GO036,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,DALS1A,RW14,DALSA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DETI2A,RW32,GO037,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2487,0282,3220,0070, ,     ,     ,07000, ,   ,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,5,DETI2A,RW32,DETIN,SB,P,C,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,6,DETI2A,DIGEP,DETIN,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DETI2A,DIGEP,DIGEP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DETI2A,EGONI,DETIN,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DETI2A,EGONI,EGONI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DETI2A,ESBOD,DETIN,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DETI2A,ESBOD,ESBOD,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DETI2A,SELMU,DETIN,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DETI2A,SELMU,SELMU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DETI2A,UBSUS,DETIN,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,6,DETI2A,UBSUS,UBSUS,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIGE1A,RW14,GO013,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2253,0272,1420,0030, ,     ,     ,07000,-,250,    ,   ,SBGO,SB,P,A, , , , ;
SID:015,5,DIGE1A,RW14,GO011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,5,DIGE1A,RW14,DIGEP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LODU1A,RW32,GO037,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2487,0282,3220,0070, ,     ,     ,07000, ,   ,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,5,LODU1A,RW32,GO018,SB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,LODU1A,RW32,GO031,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LODU1A,RW32,LODUV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1410,    ,+,04000,     ,07000, ,   ,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,1,OMNI,RW14, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,05000,     ,07000, ,   ,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,1,OMNI,RW32, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPVE1A,RW32,GO037,SB,P,C,EY  , ,010,CF, ,APO,SB,D, ,      ,2487,0282,3220,0070, ,     ,     ,07000, ,   ,    ,   ,SBGO,SB,P,A, , , , ;
SID:020,5,OPVE1A,RW32,EGATA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
