STAR:020,2,REVD6D,RW36,BIRLU,LR,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RIVO6C,RW18,RIVOS,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,CND,LR,D, , , , , ;
STAR:020,2,RIVO6C,RW18,EBEKU,LR,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RIVO6D,RW36,RIVOS,LR,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   ,CND,LR,D, , , , , ;
STAR:020,2,RIVO6D,RW36,EBEKU,LR,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D18,BIRLU,BIRLU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,BIRLU,BIRLU,LR,E,A,E   , ,   ,FD, ,CND,LR,D, ,      ,1318,0180,3120,0160, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,BIRLU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3120,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,BIRLU,PEVEX,LR,E,A,E   ,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D18,BIRLU,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,3590,0130,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D18,BIRLU,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,3370,0156, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D18,BIRLU,D337R,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,3370,0180,3370,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,A,D18,BIRLU,UCOBE,LR,P,C,EE B,R,   ,AF, ,CND,LR,D, ,      ,3585,0180,3370,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,CETUL,CETUL,LR,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,CETUL,DINBA,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,3585,0212,2230,0056,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,CETUL,UCOBE,LR,P,C,EE B, ,   ,CF, ,CND,LR,D, ,      ,3585,0180,1790,0032,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,EBEKU,EBEKU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,EBEKU,MIVNU,LR,E,A,E C ,R,   ,AF, ,CND,LR,D, ,      ,3263,0180,2950,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,EBEKU,UCOBE,LR,P,C,EE B,R,   ,AF, ,CND,LR,D, ,      ,3585,0180,3260,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,LERVU,LERVU,LR,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,LERVU,LERVU,LR,P,C,E   , ,   ,FD, ,CND,LR,D, ,      ,1002,0180,2800,0162, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,LERVU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,LERVU,PEVEX,LR,E,A,E   ,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D18,LERVU,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,3590,0130,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D18,LERVU,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,3370,0156, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,A,D18,LERVU,D337R,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,3370,0180,3370,0024, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,A,D18,LERVU,UCOBE,LR,P,C,EE B,R,   ,AF, ,CND,LR,D, ,      ,3585,0180,3370,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,MIVNU,MIVNU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,MIVNU,UCOBE,LR,P,C,EE B,R,   ,AF, ,CND,LR,D, ,      ,3585,0180,3260,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,NAMUV,NAMUV,LR,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,NAMUV,EBEKU,LR,E,A,E C ,R,   ,AF, ,CND,LR,D, ,      ,2954,0180,2820,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,NAMUV,MIVNU,LR,E,A,E C ,R,   ,AF, ,CND,LR,D, ,      ,3263,0180,2950,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,NAMUV,UCOBE,LR,P,C,EE B,R,   ,AF, ,CND,LR,D, ,      ,3585,0180,3260,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,VADNU,VADNU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,VADNU,UCOBE,LR,P,C,EE B,L,   ,AF, ,CND,LR,D, ,      ,3585,0180,0660,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,UCOBE,LR,P,C,E  I, ,   ,IF, ,CND,LR,D, ,      ,3585,0180,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FD18,LR,P,C,E  F, ,   ,CF, ,CND,LR,D, ,      ,3585,0121,1790,0059,+,02500,     ,     , ,   ,    ,   ,CND,LR,D, , ,0, ,S;
APPCH:025,D,D18, ,71VOR,LR,P,C,E S , ,   ,CF, ,CND,LR,D, ,      ,3585,0071,1790,0050,+,00900,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,RW18,LR,P,G,G  M, ,   ,CF, ,CND,LR,D, ,      ,3585,0056,1790,0015, ,00402,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,CND,LR,D, ,V M , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,1790,0056, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,PEVEX,LR,E,A,E   , ,   ,CF, ,CND,LR,D, ,      ,1787,0130,1790,0130,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,PEVEX,LR,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,3590,0044,+,03000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,BIRLU,BIRLU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,BIRLU,BIRLU,LR,E,A,E   , ,   ,FD, ,CND,LR,D, ,      ,1318,0180,3120,0156, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,BIRLU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3120,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,BIRLU,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1320,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,CETUL,CETUL,LR,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,CETUL,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,1870,0255,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,CETUL,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,1500,0105, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,CETUL,D150M,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,1500,0130,1500,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D36,CETUL,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1500,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,EBEKU,EBEKU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,EBEKU,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,1150,0180,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,EBEKU,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,1500,0105, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,EBEKU,D150M,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,1500,0130,1500,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D36,EBEKU,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1500,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,LERVU,LERVU,LR,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,LERVU,LERVU,LR,P,C,E   , ,   ,FD, ,CND,LR,D, ,      ,1002,0180,2800,0157, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,LERVU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,LERVU,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1000,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,MIVNU,MIVNU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,MIVNU,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,1460,0180,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,MIVNU,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,1500,0105, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,MIVNU,D150M,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,1500,0130,1500,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D36,MIVNU,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1500,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,NAMUV,NAMUV,LR,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,NAMUV,CND,LR,D, ,V   , ,   ,CF, ,CND,LR,D, ,      ,0000,0000,1020,0180,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,NAMUV,CND,LR,D, ,V   , ,   ,FD, ,CND,LR,D, ,      ,0000,0000,1500,0105, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D36,NAMUV,D150M,LR,P,C,E   , ,   ,CF, ,CND,LR,D, ,      ,1500,0130,1500,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D36,NAMUV,PEVEX,LR,E,A,EE B,R,   ,AF, ,CND,LR,D, ,      ,1787,0130,1500,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,VADNU,VADNU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
