SID:010,2,BORE1A,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,04850,     ,12000, ,   ,    ,   ,TBZ,OI,D, , , , , ;
SID:020,2,BORE1A,RW30R,TBZ,OI,D, ,V   , ,   ,FA, ,TBZ,OI,D, ,      ,0000,0000,2750,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BORE1A,RW30R,TBZ,OI,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BORE1A,RW30R,BORES,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DASD1A,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,04850,     ,12000, ,   ,    ,   ,TBZ,OI,D, , , , , ;
SID:020,2,DASD1A,RW30R,TBZ,OI,D, ,V   , ,   ,FA, ,TBZ,OI,D, ,      ,0000,0000,2750,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DASD1A,RW30R,TBZ,OI,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DASD1A,RW30R,DASDA,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAPO1A,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,04850,     ,12000, ,   ,    ,   ,TBZ,OI,D, , , , , ;
SID:020,2,PAPO1A,RW30R,TBZ,OI,D, ,V   , ,   ,FA, ,TBZ,OI,D, ,      ,0000,0000,2750,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAPO1A,RW30R,TBZ,OI,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PAPO1A,RW30R,PAPOK,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RABD1A,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,04850,     ,12000, ,   ,    ,   ,TBZ,OI,D, , , , , ;
SID:020,2,RABD1A,RW30R,TBZ,OI,D, ,V   , ,   ,FA, ,TBZ,OI,D, ,      ,0000,0000,2750,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RABD1A,RW30R,TBZ,OI,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RABD1A,RW30R,RABDI,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RAKE1A,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,04850,     ,12000, ,   ,    ,   ,TBZ,OI,D, , , , , ;
SID:020,2,RAKE1A,RW30R,TBZ,OI,D, ,V   , ,   ,FA, ,TBZ,OI,D, ,      ,0000,0000,2750,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RAKE1A,RW30R,TBZ,OI,D, ,V   ,R,   ,CF,Y,TBZ,OI,D, ,      ,0000,0000,1130,0060,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
