RWY:RW14L,     ,      ,00935, ,    , ,   ;N47503390,E016125378,0000;
RWY:RW14R,     ,      ,00932, ,    , ,   ;N47502913,E016124767,0000;
RWY:RW18L,     ,      ,00942, ,    , ,   ;N47504237,E016132626,0000;
RWY:RW18R,     ,      ,00935, ,    , ,   ;N47504450,E016131780,0000;
RWY:RW32L,     ,      ,00909, ,    , ,   ;N47500669,E016131792,0000;
RWY:RW32R,     ,      ,00912, ,    , ,   ;N47501025,E016132401,0000;
RWY:RW36L,     ,      ,00919, ,    , ,   ;N47501630,E016131760,0000;
RWY:RW36R,     ,      ,00912, ,    , ,   ;N47495961,E016132587,0984;
