SID:010,2,OLAT1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,01000,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
SID:015,2,OLAT1A,RW11,AL,UU,P,N,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,OLAT1A,RW11,OLATU,UU,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLAT1B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01000,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
SID:020,2,OLAT1B,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2390,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,OLAT1B,RW29,OLATU,UU,E,A,EEC , ,   ,CF, ,DMD,UU,D, ,      ,0279,1260,2690,0170,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLAT1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01000,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
SID:020,2,OLAT1E,RW29,DD,UU,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OLAT1E,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2990,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:040,2,OLAT1E,RW29,OLATU,UU,E,A,EEC , ,   ,CF, ,DMD,UU,D, ,      ,0279,1260,2690,0190,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,OLAT1F,RW29,DER29,UU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
SID:010,2,OLAT1F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OLAT1F,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2390,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,OLAT1F,RW29,OLATU,UU,E,A,EEC , ,   ,CF, ,STR,UW,D, ,      ,2805,1236,2680,0170,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,OLAT1G,RW29,DER29,UU,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
SID:010,2,OLAT1G,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OLAT1G,RW29,D,UU,P,N,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,OLAT1G,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OLAT1G,RW29,OLATU,UU,E,A,EEC , ,   ,CF, ,STR,UW,D, ,      ,2805,1236,2680,0190,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLAT1H,RW29,AL,UU,P,N,EY  , ,   ,CF, ,STR,UW,D, ,      ,2830,1067,2880,0030, ,     ,     ,05000,-,225,    ,   ,UUBI,UU,P,A, , , , ;
SID:030,2,OLAT1H,RW29,OLATU,UU,E,A,EEC , ,   ,CF, ,STR,UW,D, ,      ,2805,1236,2630,0180,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROKU1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,01000,     ,05000, ,   ,    ,   ,UUBI,UU,P,A, , , , ;
