APPCH:010,A,R31,JM001,JM001,HA,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,JM001,JM005,HA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,JM002,JM002,HA,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,JM002,JM003,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31,JM002,JM004,HA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R31,JM002,JM005,HA,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,JM005,HA,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:015,R,R31, ,JM006,HA,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,3030,0020,+,07870,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,JM007,HA,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3030,0020, ,07870,     ,     , ,   ,-300,   ,HAJM,HA,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R31, ,JM008,HA,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3030,0040,+,06600,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R31, ,RW31,HA,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3030,0030, ,05650,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R31, ,JM009,HA,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08700,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, ,JM010,HA,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,      ,05621, ,    , ,   ;N07400936,E036483031,0295;
RWY:RW31 ,     ,      ,05600, ,    , ,   ;N07391174,E036495354,0295;
