SID:010,4,AEROZ2,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1260,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AEROZ2,RW13,AMUSE,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AEROZ2,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3060,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AEROZ2,RW31,AMUSE,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AEROZ2, ,AMUSE,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,AEROZ2, ,AEROZ,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AEROZ2,SJT,AEROZ,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,AEROZ2,SJT,SJT,K4,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BNDIA3,RW13, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1260,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BNDIA3,RW13,GARDS,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BNDIA3,RW31, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3060,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
