SID:010,5,KADZ1D,RW07,DER07,UG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,KTS,UG,D, , , , , ;
SID:020,5,KADZ1D,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KADZ1D,RW07,KADZE,UG,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KADZ1E,RW25,DER25,UG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,KTS,UG,D, , , , , ;
SID:020,5,KADZ1E,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2530,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KADZ1E,RW25,KADZE,UG,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KADZ1F,RW07,DER07,UG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,KTS,UG,D, , , , , ;
SID:020,5,KADZ1F,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KADZ1F,RW07,KO200,UG,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,KADZ1F,RW07,KADZE,UG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KADZ1G,RW07,DER07,UG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,KTS,UG,D, , , , , ;
SID:015,2,KADZ1G,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KADZ1G,RW07,KTS,UG,D, ,V   ,L,   ,CF,Y,KTS,UG,D, ,      ,0000,0000,1930,0040, ,     ,     ,     ,-,280,    ,   , , , , , , , , ;
SID:030,2,KADZ1G,RW07,KADZE,UG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KUSA1D,RW07,DER07,UG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,KTS,UG,D, , , , , ;
SID:020,5,KUSA1D,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0730,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KUSA1D,RW07,KO200,UG,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
