SID:010,2,ANES2L,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03100,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,ANES2L,RW13, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,1310,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANES2L,RW13,TAR,UA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,ANES2L,RW13,ANESA,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANES2M,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03400,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,ANES2M,RW31, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,3110,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANES2M,RW31,TAR,UA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,ANES2M,RW31,ANESA,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARBO2L,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03100,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,ARBO2L,RW13, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,1310,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARBO2L,RW13, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2890,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,ARBO2L,RW13,ARBOL,UA,E,A,EEC , ,   ,CF, ,TAR,UA,D, ,      ,3286,0429,3290,0420,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARBO2M,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03400,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,ARBO2M,RW31, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,3110,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARBO2M,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3590,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,ARBO2M,RW31,ARBOL,UA,E,A,EEC , ,   ,CF, ,TAR,UA,D, ,      ,3286,0429,3290,0350,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DODO2L,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03100,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,DODO2L,RW13, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,1310,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DODO2L,RW13, , , , ,    ,L,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,3110,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,DODO2L,RW13,TAR,UA,D, ,V   ,L,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,1310,0010,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DODO2L,RW13,TAR,UA,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,1310,T010,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DODO2L,RW13,DODOL,UC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DODO2M,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03400,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,DODO2M,RW31, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,3110,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DODO2M,RW31, , , , ,    ,R,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,1310,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,DODO2M,RW31,TAR,UA,D, ,V   ,R,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,3110,0010,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DODO2M,RW31,TAR,UA,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,3110,T010,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DODO2M,RW31,DODOL,UC,E,A,EEC ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GERP2L,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03100,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,GERP2L,RW13, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,1310,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GERP2L,RW13, , , , ,    ,L,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,3110,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,GERP2L,RW13,TAR,UA,D, ,V   ,L,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,1310,0010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERP2L,RW13,TAR,UA,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,1310,T010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GERP2L,RW13,GERPU,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GERP2M,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03400,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,GERP2M,RW31, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,3110,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GERP2M,RW31, , , , ,    ,R,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,1310,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,GERP2M,RW31,TAR,UA,D, ,V   ,R,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,3110,0010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERP2M,RW31,TAR,UA,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,3110,T010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GERP2M,RW31,GERPU,UA,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NASI2L,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1310,    ,+,03100,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,NASI2L,RW13, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,1310,0065, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NASI2L,RW13, , , , ,    ,L,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,3110,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,NASI2L,RW13,TAR,UA,D, ,V   ,L,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,1310,0010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NASI2L,RW13,TAR,UA,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,1310,T010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NASI2L,RW13,NASIP,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NASI2M,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3110,    ,+,03400,     ,10000, ,   ,    ,   ,TAR,UA,D, , , , , ;
SID:020,2,NASI2M,RW31, , , , ,    , ,   ,CD, ,TAR,UA,D, ,      ,    ,    ,3110,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NASI2M,RW31, , , , ,    ,R,   ,CR,Y,TAR,UA,D, ,      ,0410,    ,1310,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,NASI2M,RW31,TAR,UA,D, ,V   ,R,   ,CF,Y,TAR,UA,D, ,      ,0000,0000,3110,0010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NASI2M,RW31,TAR,UA,D, ,V  H,R,   ,HA, , , , , ,      ,    ,    ,3110,T010,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NASI2M,RW31,NASIP,UA,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANES2J,RW13,ANESA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,ANES2J,RW13,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ANES2K,RW31,ANESA,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,ANES2K,RW31,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARBO2J,RW13,ARBOL,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,ARBO2J,RW13,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ARBO2K,RW31,ARBOL,UA,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,ARBO2K,RW31,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,DODO2J,RW13,DODOL,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,DODO2J,RW13,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DODO2K,RW31,DODOL,UC,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,DODO2K,RW31,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GERP2J,RW13,GERPU,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,GERP2J,RW13,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GERP2K,RW31,GERPU,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,GERP2K,RW31,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NASI2J,RW13,NASIP,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,NASI2J,RW13,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NASI2K,RW31,NASIP,UA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,TAR,UA,D, , , , , ;
STAR:020,2,NASI2K,RW31,TAR,UA,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D13,TAR1,TAR,UA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D13,TAR1,TAR,UA,D, ,V   , ,   ,FD, ,TAR,UA,D, ,      ,0000,0000,3280,0100,+,04800,     ,     ,-,190,    ,   , , , , , ,0, ,S;
APPCH:030,A,D13,TAR1,CD13,UA,P,C,EE  ,L,   ,CF,Y,TAR,UA,D, ,      ,3110,0100,1310,0010,+,04800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D13,TAR2,TAR,UA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D13,TAR2,TAR,UA,D, ,V   , ,   ,FD, ,TAR,UA,D, ,      ,0000,0000,3210,0100,+,04800,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:030,A,D13,TAR2,CD13,UA,P,C,EE  ,L,   ,CF,Y,TAR,UA,D, ,      ,3110,0100,1310,0010,+,04800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D13, ,CD13,UA,P,C,E  I, ,   ,IF, ,TAR,UA,D, ,      ,3110,0100,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,FD13,UA,P,C,E  F, ,   ,CF, ,TAR,UA,D, ,      ,3110,0057,1310,0044,+,04100,     ,     , ,   ,    ,   ,TAR,UA,D, , ,0, ,S;
APPCH:030,D,D13, ,TAR,UA,D, ,V  M, ,   ,CF, ,TAR,UA,D, ,      ,0000,0000,1310,0057, ,02322,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D13, ,TAR,UA,D, ,V M , ,   ,FD, ,TAR,UA,D, ,      ,0000,0000,1310,0048,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, ,TAR,UA,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04800,     ,     ,-,240,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,TAR,TAR,UA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,TAR,D108N,UC,P,C,EY  , ,   ,CF, ,TAR,UA,D, ,      ,1080,0138,1080,0138,+,05800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D31,TAR, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D31,TAR,D125O,UC,P,C,E   ,R,   ,AF, ,TAR,UA,D, ,      ,1250,0152,1080,    ,+,05800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D31,TAR,CD31,UC,P,C,EE  , ,   ,CF, ,TAR,UA,D, ,      ,1310,0140,3110,0020,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D31, ,CD31,UC,P,C,E  I, ,   ,IF, ,TAR,UA,D, ,      ,1310,0140,    ,    ,+,05200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D31, ,FD31,UC,P,C,E  F, ,   ,CF, ,TAR,UA,D, ,      ,1310,0090,3110,0050,+,04800,     ,     , ,   ,    ,   ,TAR,UA,D, , ,0, ,S;
APPCH:030,D,D31, ,RW31,UA,P,G,G  M, ,   ,CF, ,TAR,UA,D, ,      ,1310,0020,3110,0069, ,02235,     ,     , ,   ,-350,   , , , , , ,0, ,S;
