SID:020,2,ASBU1L,RW03,ASBUK,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASBU1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,ASBU1M,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ASBU1M,RW21,ASBUK,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,1633,0270,1630,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASBU1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000,-,215,    ,   ,USNN,US,P,A,B, , , ;
SID:015,5,ASBU1N,RW03,NN148,US,P,C,EYC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ASBU1N,RW03,ASBUK,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASBU1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,ASBU1P,RW21,ASBUK,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,DERU1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,DERU1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DERU1J,RW03,JH,US,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DERU1J,RW03,DERUR,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,DERU1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,DERU1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,DERU1K,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DERU1K,RW21,DERUR,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2230,0270,2210,0210,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DERU1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,DERU1L,RW03, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DERU1L,RW03,DERUR,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2230,0270,2230,0260,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DERU1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,DERU1M,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,DERU1M,RW21,DERUR,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2230,0270,2230,0200,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DERU1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,DERU1N,RW03,DERUR,US,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DERU1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,DERU1P,RW21,DERUR,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,GIRN1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,GIRN1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIRN1J,RW03,JH,US,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIRN1J,RW03,GIRNI,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,GIRN1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,GIRN1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,GIRN1K,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIRN1K,RW21,GIRNI,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,1806,0270,1840,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIRN1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:012,2,GIRN1L,RW03,NWK,US,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:020,2,GIRN1L,RW03,GIRNI,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIRN1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,GIRN1M,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIRN1M,RW21,GIRNI,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,1806,0270,1810,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIRN1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000,-,215,    ,   ,USNN,US,P,A,B, , , ;
SID:015,5,GIRN1N,RW03,NN148,US,P,C,EYC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,GIRN1N,RW03,GIRNI,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIRN1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,GIRN1P,RW21,GIRNI,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,KUPA1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,KUPA1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KUPA1J,RW03,JH,US,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KUPA1J,RW03,KUPAD,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,KUPA1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,KUPA1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,KUPA1K,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KUPA1K,RW21,KUPAD,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2495,0270,2450,0200,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUPA1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,KUPA1L,RW03, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KUPA1L,RW03,KUPAD,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2495,0270,2500,0260,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUPA1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,KUPA1M,RW21, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KUPA1M,RW21,KUPAD,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,2495,0270,2500,0200,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KUPA1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,KUPA1N,RW03,KUPAD,US,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KUPA1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,KUPA1P,RW21,KUPAD,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,NIMO1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,NIMO1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,NIMO1J,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NIMO1J,RW03,NIMOL,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0024,0270,0040,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,NIMO1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,NIMO1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NIMO1K,RW21,NZ,US,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIMO1K,RW21,NIMOL,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIMO1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,NIMO1L,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIMO1L,RW03,NIMOL,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0024,0270,0020,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIMO1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,NIMO1M,RW21, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIMO1M,RW21,NIMOL,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0024,0270,0020,0250,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NIMO1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,NIMO1N,RW03,NIMOL,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NIMO1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,NIMO1P,RW21,NIMOL,US,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,OKRI1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,OKRI1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OKRI1J,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OKRI1J,RW03,OKRIN,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0669,0270,0640,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,OKRI1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,OKRI1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OKRI1K,RW21,NZ,US,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OKRI1K,RW21,OKRIN,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKRI1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:020,2,OKRI1L,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OKRI1L,RW03,OKRIN,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0669,0270,0670,0180,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OKRI1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,OKRI1M,RW21,NWK,US,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:030,2,OKRI1M,RW21,OKRIN,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OKRI1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,OKRI1N,RW03,OKRIN,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OKRI1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000,-,215,    ,   ,USNN,US,P,A,B, , , ;
SID:015,5,OKRI1P,RW21,NN238,US,P,C,EYC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,215,    ,   , , , , , , , , ;
SID:020,5,OKRI1P,RW21,OKRIN,US,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,PARO1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,PARO1J,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,PARO1J,RW03, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PARO1J,RW03,PAROM,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0955,0179,0880,0110,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,PARO1K,RW21,DER21,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
SID:010,2,PARO1K,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,PARO1K,RW21,NZ,US,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PARO1K,RW21,PAROM,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PARO1L,RW03, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,0260,0043, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,PARO1L,RW03, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PARO1L,RW03,PAROM,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0955,0179,0960,0110,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PARO1M,RW21, , , , ,    , ,   ,CD, ,NWK,US,D, ,      ,    ,    ,2060,0032, ,     ,     ,05000,-,230,    ,   ,USNN,US,P,A,A, , , ;
SID:015,2,PARO1M,RW21, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PARO1M,RW21,PAROM,US,E,A,EEC , ,   ,CF, ,NWK,US,D, ,      ,0955,0179,0960,0140,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PARO1N,RW03,NN141,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,0276,0045,0260,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,PARO1N,RW03,PAROM,US,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PARO1P,RW21,NN231,US,P,C,EYC , ,   ,CF, ,NWK,US,D, ,      ,2042,0036,2060,0040, ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,B, , , ;
SID:020,5,PARO1P,RW21,PAROM,US,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,SUGU1J,RW03,DER03,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,USNN,US,P,A,A, , , ;
