SID:010,5,ATPE2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,00480,     ,05000, ,   ,    ,   ,EFKK,EF,P,A, , , , ;
SID:020,5,ATPE2C,RW01,DEQTE,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,ATPE2C,RW01,UDDEZ,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ATPE2C,RW01,ATPEL,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATPE2D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,00480,     ,05000, ,   ,    ,   ,EFKK,EF,P,A, , , , ;
SID:020,5,ATPE2D,RW19,HOPWU,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,ATPE2D,RW19,EQHAS,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ATPE2D,RW19,ATPEL,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAPT2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,00480,     ,05000, ,   ,    ,   ,EFKK,EF,P,A, , , , ;
SID:020,5,BAPT2C,RW01,DEQTE,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,BAPT2C,RW01,UDDEZ,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,BAPT2C,RW01,RUDED,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAPT2C,RW01,BAPTU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAPT2D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,00480,     ,05000, ,   ,    ,   ,EFKK,EF,P,A, , , , ;
SID:020,5,BAPT2D,RW19,HOPWU,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,BAPT2D,RW19,UNPOD,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAPT2D,RW19,BAPTU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EMDU2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,00480,     ,05000, ,   ,    ,   ,EFKK,EF,P,A, , , , ;
