SID:010,5,AKAD6L,RW04B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0420,    ,+,00410,     ,06000, ,   ,    ,   ,LIPZ,LI,P,A,B, , , ;
SID:020,5,AKAD6L,RW04B,PZ488,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00750,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,AKAD6L,RW04B,PZ489,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,AKAD6L,RW04B,AKADO,LI,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,CHI5D,RW22B,TES,LI,D, ,V   , ,   ,FA, ,TES,LI,D, ,      ,0000,0000,2180,    ,+,03000,     ,06000, ,   ,    ,   ,TES,LI,D, , , , , ;
SID:025,2,CHI5D,RW22B, , , , ,    , ,   ,VI, ,CHI,LI,D, ,      ,    ,    ,1460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CHI5D,RW22B,CHI,LI,D, ,VE  , ,   ,CF, ,CHI,LI,D, ,      ,0000,0000,1760,0200,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CHI5Z,RW04B, , , , ,    , ,   ,CD, ,TES,LI,D, ,      ,    ,    ,0390,0020, ,     ,     ,06000, ,   ,    ,   ,TES,LI,D, , , , , ;
SID:020,2,CHI5Z,RW04B, , , , ,    ,R,   ,CR, ,CHI,LI,D, ,      ,0200,    ,1610,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,CHI5Z,RW04B,D116J,LI,P,C,E   , ,   ,CF, ,TES,LI,D, ,      ,1174,0100,1160,0030,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CHI5Z,RW04B,D116N,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,CHI5Z,RW04B,CHI,LI,D, ,VE  ,R,   ,CF, ,CHI,LI,D, ,      ,0000,0000,2240,0230,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
