APPCH:010,A,R09,BIKME,BIKME,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0890,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R09,CABNA,CABNA,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R09,CABNA,BIKME,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R09,GOVME,GOVME,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R09,GOVME,BIKME,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R09, ,BIKME,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R09, ,ASORE,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0890,0061,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R09, ,RW09,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0890,0049, ,00431,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R09, ,ONZIG,K5,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R09, ,ONZIG,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2700,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R27,DARME,DARME,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R27,DARME,ONZIG,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R27,ENOKE,ENOKE,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R27,ENOKE,ONZIG,K5,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R27,ONZIG,ONZIG,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2700,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R27, ,ONZIG,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R27, ,SIZBY,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2700,0061,+,02200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R27, ,GOTVE,K5,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2690,0038,+,00960,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R27, ,RW27,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2690,0017, ,00426,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R27, ,BIKME,K5,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R27, ,BIKME,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0890,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,VORA,PXV,PXV,K5,D, ,V  A,R,   ,PI, ,PXV,K5,D, ,      ,0000,0000,2850,0100,+,02100,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,PXV,PXV,K5,D, ,VE  , ,   ,CF, ,PXV,K5,D, ,      ,0000,0000,1500,0080,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,PXV,K5,D, ,V  F, ,   ,IF, ,PXV,K5,D, ,      ,0000,0000,    ,    ,+,02100,     ,18000, ,   ,    ,   ,PXV,K5,D, , ,0, ,C;
APPCH:030,V,VORA, ,MA150,K5,P,C,E  M, ,   ,CF, ,PXV,K5,D, ,      ,1500,0079,1500,0079, ,01200,     ,     , ,   , 000,   , , , , , ,0, ,C;
