SID:010,5,AGRO2Q,RW16, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,00450,     ,13000, ,   ,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,5,AGRO2Q,RW16,URBEM,NZ,P,C,EY  , ,   ,CF, ,WN,NZ,D, ,      ,1744,0019,1600,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGRO2Q,RW16,AGROR,NZ,P,C,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:010,6,AGRO2Q,AKTAN,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO2Q,AKTAN,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1190,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO2Q,AKTAN,AKTAN,NZ,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AGRO2Q,ATSUN,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO2Q,ATSUN,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1190,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO2Q,ATSUN,ATSUN,NZ,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AGRO2Q,VENAM,AGROR,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000,-,200,    ,   ,NZWN,NZ,P,A, , , , ;
SID:020,6,AGRO2Q,VENAM,AGROR,NZ,P,C,E   , ,   ,FA, ,WN,NZ,D, ,      ,1351,0060,1190,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,AGRO2Q,VENAM,IDSIR,NZ,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,AGRO2Q,VENAM,VENAM,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
