APPCH:010,A,D05-Z,D154M,D154M,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D154M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3340,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D154M,D223K,VI,P,C,E  B,R,   ,AF, ,JDP,VI,D, ,      ,2230,0110,1540,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D154M,FD05Z,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,D186M,D186M,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D186M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D186M,D223K,VI,P,C,E  B,R,   ,AF, ,JDP,VI,D, ,      ,2230,0110,1860,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D186M,FD05Z,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,D211M,D211M,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D211M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0310,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D211M,D223K,VI,P,C,E  B,R,   ,AF, ,JDP,VI,D, ,      ,2230,0110,2110,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D211M,FD05Z,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,D236M,D236M,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D236M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0560,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D236M,D223K,VI,P,C,E  B,L,   ,AF, ,JDP,VI,D, ,      ,2230,0110,2360,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D236M,FD05Z,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,JDP1,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,JDP1,JDP,VI,D, ,V   , ,   ,FD, ,JDP,VI,D, ,      ,0000,0000,1970,0075,+,02400,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,JDP1,FD05Z,VI,P,C,EE  ,R,   ,CF,Y,JDP,VI,D, ,      ,2230,0056,0430,0020,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,JDP2,JDP,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,JDP2,JDP,VI,D, ,V   , ,   ,FD, ,JDP,VI,D, ,      ,0000,0000,2090,0075,+,02400,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,JDP2,FD05Z,VI,P,C,EE  ,R,   ,CF,Y,JDP,VI,D, ,      ,2230,0056,0430,0020,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05-Z, ,FD05Z,VI,P,C,E  F, ,   ,IF, ,JDP,VI,D, ,      ,2230,0056,    ,    ,+,02400,     ,     , ,   ,    ,   ,JDP,VI,D, , ,0, ,S;
