SID:010,2,DEP18,RW18,D177D,OY,P,C,EY  , ,   ,CF, ,SAA,OY,D, ,      ,1770,0040,1770,0030, ,     ,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,2,DEP18,RW18,SAA,OY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DEP36,RW36,SAA,OY,D, ,V   , ,   ,CF, ,SAA,OY,D, ,      ,0000,0000,3570,0010, ,     ,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,2,DEP36,RW36,SAA,OY,D, ,V   , ,   ,FA, ,SAA,OY,D, ,      ,0000,0000,3570,    ,+,08600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DEP36,RW36,SAA,OY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,DEP36,PAVEN,SAA,OY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,3,DEP36,PAVEN,D208Z,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,DEP36,PAVEN, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,DEP36,PAVEN,PAVEN,OY,E,A,EE  , ,   ,CF, ,SAA,OY,D, ,      ,1805,0438,1800,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,DEP36,SOKAT,SAA,OY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,3,DEP36,SOKAT,D208Z,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,DEP36,SOKAT, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,DEP36,SOKAT,SOKAT,OY,E,A,EE  , ,   ,CF, ,SAA,OY,D, ,      ,1922,0451,1920,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOBL1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,GOBL1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,GOBL1R,RW18,SN702,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11690,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,GOBL1R,RW18,GOBLO,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IMSI1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,IMSI1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,IMSI1R,RW18,SN702,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11690,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,IMSI1R,RW18,IMSIL,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IMSI2R,RW36,RWY18,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07620,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,IMSI2R,RW36,NIBAL,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0120,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IMSI2R,RW36,IMSIL,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITOL1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,ITOL1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ITOL1R,RW18,SN702,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11690,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,ITOL1R,RW18,SN607,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ITOL1R,RW18,ITOLI,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUDO1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,LUDO1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,LUDO1R,RW18,LUDOX,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUTA1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,MUTA1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,MUTA1R,RW18,SN702,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11690,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,MUTA1R,RW18,SN607,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MUTA1R,RW18,MUTAB,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUTA2R,RW36,RWY18,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07620,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,MUTA2R,RW36,NIBAL,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0120,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MUTA2R,RW36,MUTAB,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PAVE1R,RW18,RWY36,OY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,PAVE1R,RW18,SN501,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10750,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PAVE1R,RW18,SN502,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PAVE1R,RW18,SN503,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PAVE1R,RW18,PAVEN,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RAML1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,RAML1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,RAML1R,RW18,RAMLO,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SOKA1R,RW18,RWY36,OY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,SOKA1R,RW18,SN501,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10750,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SOKA1R,RW18,SN502,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SOKA1R,RW18,SN503,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SOKA1R,RW18,SOKAT,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XABI1R,RW18,RWY36,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07660,     ,13000,-,185,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,XABI1R,RW18,SN701,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,2366,0083,2670,0070,+,09460,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,XABI1R,RW18,SN702,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11690,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,XABI1R,RW18,XABIP,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XABI2R,RW36,RWY18,OY,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07620,     ,13000, ,   ,    ,   ,SAA,OY,D, , , , , ;
SID:020,5,XABI2R,RW36,NIBAL,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0110,+,09500,     ,     , ,185,    ,   , , , , , , , , ;
SID:030,5,XABI2R,RW36,XABIP,OY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOBL1A,ALL,GOBLO,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:030,2,GOBL1A,ALL,D281U,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GOBL1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GOBL1A,ALL,D310R,OY,P,C,EE  ,R,   ,AF, ,SAA,OY,D, ,      ,3100,0180,2810,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GOBL1B,ALL,GOBLO,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,GOBL1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GOBL1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GOBL1C,RW18,GOBLO,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,GOBL1C,RW18,SN603,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,GOBL1C,RW18,SN601,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IMSI1A,ALL,IMSIL,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,IMSI1A,ALL,D310T,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IMSI1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IMSI1A,ALL,D351R,OY,P,C,E   ,R,   ,AF, ,SAA,OY,D, ,      ,3510,0180,3100,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,IMSI1A,ALL,D357O,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3570,0150,1770,0020, ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IMSI1A,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IMSI1B,ALL,IMSIL,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,IMSI1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IMSI1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IMSI1C,RW18,IMSIL,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,IMSI1C,RW18,SN604,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,IMSI1C,RW18,SN601,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ITOL1A,ALL,ITOLI,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,ITOL1A,ALL,D089U,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ITOL1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ITOL1A,ALL,D052R,OY,P,C,EE  ,L,   ,AF, ,SAA,OY,D, ,      ,0520,0180,0890,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ITOL1B,ALL,ITOLI,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL210,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,ITOL1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ITOL1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ITOL1C,RW18,ITOLI,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,ITOL1C,RW18,SN606,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,ITOL1C,RW18,SN602,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LUDO1A,ALL,LUDOX,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,LUDO1A,ALL,D253T,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LUDO1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LUDO1A,ALL,D310R,OY,P,C,EE  ,R,   ,AF, ,SAA,OY,D, ,      ,3100,0180,2530,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LUDO1B,ALL,LUDOX,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,LUDO1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LUDO1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LUDO1C,RW18,LUDOX,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,LUDO1C,RW18,SN603,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,LUDO1C,RW18,SN601,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MUTA1A,ALL,MUTAB,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,MUTA1A,ALL,D052T,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MUTA1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MUTA1A,ALL,D003R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,0030,0180,0520,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:045,2,MUTA1A,ALL,D357O,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3570,0150,1770,0020, ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MUTA1A,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MUTA1B,ALL,MUTAB,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,MUTA1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MUTA1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MUTA1C,RW18,MUTAB,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,MUTA1C,RW18,SN606,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,MUTA1C,RW18,SN602,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MUTA2C,RW36,MUTAB,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,MUTA2C,RW36,SN506,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MUTA2C,RW36,SN504,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:040,5,MUTA2C,RW36,SN502,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12800,     ,     ,-,170,    ,   , , , , , , , , ;
STAR:010,2,PAVE1A,ALL,PAVEN,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,PAVE1A,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PAVE1A,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PAVE1B,ALL,PAVEN,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,PAVE1B,ALL,SAA,OY,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PAVE1B,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PAVE1C,RW18,PAVEN,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,PAVE1C,RW18,SN503,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,PAVE1C,RW18,SN607,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PAVE1C,RW18,SN602,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
