SID:010,4,IDUMA1,RW15,DER15,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW15,SZ102,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,2545,0007,1560,0090,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW15,SZ104,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW15,GUBLO,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,IDUMA1,RW15,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA1,RW16L,DE16L,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW16L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW16L,SZ411,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,2658,0044,1730,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW16L,SZ412,ZG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,4,IDUMA1,RW16L,SZ419,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,IDUMA1,RW16L,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA1,RW16R,DE16R,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW16R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW16R,SZ411,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,2658,0044,1710,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW16R,SZ412,ZG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,4,IDUMA1,RW16R,SZ419,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,IDUMA1,RW16R,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA1,RW33,DER33,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW33,SZ006,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,3336,0167,3360,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW33,SZ009,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW33,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA1,RW34L,DE34L,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW34L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW34L,SZ015,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,3244,0215,3210,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW34L,SZ018,ZG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,4,IDUMA1,RW34L,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA1,RW34R,DE34R,ZG,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA1,RW34R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3360,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,IDUMA1,RW34R,SZ015,ZG,P,C,E   , ,010,CF, ,SHK,ZG,D, ,      ,3244,0215,3190,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,IDUMA1,RW34R,SZ018,ZG,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,4,IDUMA1,RW34R,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDUMA1, ,IDUMA,ZG,E,A,EEC , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:010,4,IDUMA2,RW15, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1560,    ,+,00600,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA2,RW15,SZ416,ZG,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,IDUMA2,RW16B, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1560,    ,+,00600,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,4,IDUMA2,RW16B,SZ416,ZG,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDUMA2, ,SZ416,ZG,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,ZGSZ,ZG,P,A, , , , ;
SID:020,5,IDUMA2, ,SZ417,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,IDUMA2, ,SZ418,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDUMA2, ,IDUMA,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDUMA3,RW15,DER15,ZG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,SHK,ZG,D, , , , , ;
SID:020,1,IDUMA3,RW15, , , , ,    , ,   ,CD, ,IQJ,ZG,D, ,      ,    ,    ,1560,0075,+,01150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDUMA3,RW15, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3400,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,1,IDUMA3,RW15,IDUMA,ZG,E,A,EEC , ,   ,CF, ,SHK,ZG,D, ,      ,0094,0241,0100,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDUMA3,RW16L,DE16L,ZG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,SHK,ZG,D, , , , , ;
SID:020,1,IDUMA3,RW16L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDUMA3,RW16L, , , , ,    , ,   ,CD, ,ISZ,ZG,D, ,      ,    ,    ,1710,0074,+,01150,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,1,IDUMA3,RW16L,IDUMA,ZG,E,A,EEC ,L,   ,CF,Y,SHK,ZG,D, ,      ,0094,0241,0100,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDUMA3,RW16R,DE16R,ZG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,SHK,ZG,D, , , , , ;
SID:020,1,IDUMA3,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1560,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDUMA3,RW16R, , , , ,    , ,   ,CD, ,ICQ,ZG,D, ,      ,    ,    ,1710,0078,+,01150,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,1,IDUMA3,RW16R,IDUMA,ZG,E,A,EEC ,L,   ,CF,Y,SHK,ZG,D, ,      ,0094,0241,0100,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDUMA3,RW33,DER33,ZG,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08860, ,   ,    ,   ,SHK,ZG,D, , , , , ;
SID:020,1,IDUMA3,RW33, , , , ,    , ,   ,CD, ,IMH,ZG,D, ,      ,    ,    ,3360,0055,+,00830,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDUMA3,RW33, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,1,IDUMA3,RW33,NLG28,ZG,P,C,E   , ,   ,CF, ,SHK,ZG,D, ,      ,0048,0219,0480,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
