SID:010,5,AGNE2A,RW13R,MS100,UM,P,C,EY  , ,   ,CF, ,MNS,UM,D, ,      ,1273,0046,1300,0031, ,     ,     ,06000,-,210,    ,   ,MNS,UM,D, , , , , ;
SID:020,5,AGNE2A,RW13R,MS101,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGNE2A,RW13R,MS111,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGNE2A,RW13R,MS112,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,AGNE2A,RW13R,MS113,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AGNE2A,RW13R,MS114,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AGNE2A,RW13R,AGNEF,UM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGNE2B,RW31L,MS300,UM,P,C,EY  , ,   ,CF, ,MNS,UM,D, ,      ,3125,0041,3100,0032, ,     ,     ,06000,-,210,    ,   ,MNS,UM,D, , , , , ;
SID:020,5,AGNE2B,RW31L,MS301,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGNE2B,RW31L,MS311,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGNE2B,RW31L,MS312,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,5,AGNE2B,RW31L,SUDOB,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,AGNE2B,RW31L,MS313,UM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AGNE2B,RW31L,AGNEF,UM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGNE2F,RW31R,MS400,UM,P,C,EY  , ,   ,CF, ,MNS,UM,D, ,      ,3265,0040,3100,0030, ,     ,     ,06000,-,210,    ,   ,MNS,UM,D, , , , , ;
SID:020,5,AGNE2F,RW31R,MS311,UM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
