APPCH:010,A,D05-Z,AGG1,AGG,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,AGG1,AGG,VI,D, ,V   , ,   ,FD, ,AGG,VI,D, ,      ,0000,0000,1980,0090,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,AGG1,FF05,VI,P,C,EE  ,R,   ,CF,Y,AGG,VI,D, ,      ,2240,0067,0440,0030,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,AGG2,AGG,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,AGG2,AGG,VI,D, ,V   , ,   ,FD, ,AGG,VI,D, ,      ,0000,0000,2120,0090,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,AGG2,FF05,VI,P,C,EE  ,R,   ,CF,Y,AGG,VI,D, ,      ,2240,0067,0440,0030,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,D142N,D142N,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D142N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3220,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D142N,D224L,VI,P,C,E  B,R,   ,AF, ,AGG,VI,D, ,      ,2240,0120,1420,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D142N,FF05,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D05-Z,D345N,D345N,VI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D05-Z,D345N, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1650,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D05-Z,D345N,D224L,VI,P,C,E  B,L,   ,AF, ,AGG,VI,D, ,      ,2240,0120,3450,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D05-Z,D345N,FF05,VI,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D05-Z, ,FF05,VI,P,C,E  F, ,   ,IF, ,AGG,VI,D, ,      ,2240,0067,    ,    ,+,02500,     ,     , ,   ,    ,   ,AGG,VI,D, , ,0, ,S;
APPCH:030,D,D05-Z, ,MD05,VI,P,C,E  M, ,   ,CF, ,AGG,VI,D, ,      ,2240,0018,0440,0049, ,00985,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D05-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D05-Z, ,AGG,VI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D05-Z, ,AGG,VI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12,AGG1,AGG,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,AGG1,AGG,VI,D, ,V   , ,   ,FD, ,AGG,VI,D, ,      ,0000,0000,2750,0085,+,02500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12,AGG1,FD12,VI,P,C,EE  ,R,   ,CF,Y,AGG,VI,D, ,      ,2990,0064,1190,0020,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12,AGG2,AGG,VI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,AGG2,AGG,VI,D, ,V   , ,   ,FD, ,AGG,VI,D, ,      ,0000,0000,2870,0085,+,02500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
