SID:010,2,ASMU1A,RW21L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D, , , , , ;
SID:020,2,ASMU1A,RW21L,BND,OI,D, ,V   , ,   ,FA, ,BND,OI,D, ,      ,0000,0000,2100,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1A,RW21L, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1A,RW21L,BND,OI,D, ,V   , ,   ,FA, ,BND,OI,D, ,      ,0000,0000,2850,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASMU1A,RW21L, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ASMU1A,RW21L,ASMUK,OI,E,A,EEC , ,   ,CF, ,BND,OI,D, ,      ,3434,0599,3440,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1B,RW21L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D, , , , , ;
SID:020,2,ASMU1B,RW21L,BND,OI,D, ,V   , ,   ,FA, ,BND,OI,D, ,      ,0000,0000,2100,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1B,RW21L,BND,OI,D, ,V   ,L,   ,CF,Y,BND,OI,D, ,      ,0000,0000,0080,0060,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1B,RW21L,ASMUK,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1C,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D, , , , , ;
SID:020,2,ASMU1C,RW03R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1C,RW03R,BND,OI,D, ,V   , ,   ,FA, ,BND,OI,D, ,      ,0000,0000,0150,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1C,RW03R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASMU1C,RW03R,ASMUK,OI,E,A,EEC , ,   ,CF, ,BND,OI,D, ,      ,3434,0599,3440,0270,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1D,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D, , , , , ;
SID:020,2,ASMU1D,RW03R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1D,RW03R,BND,OI,D, ,V   , ,   ,FA, ,BND,OI,D, ,      ,0000,0000,0500,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1D,RW03R,BND,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASMU1D,RW03R,ASMUK,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1F,RW21L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D,B, , , , ;
SID:020,2,ASMU1F,RW21L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1F,RW21L,BND,OI,D,B,E   , ,   ,FA, ,BND,OI,D, ,      ,3408,0012,2100,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1F,RW21L,BND,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASMU1F,RW21L,ASMUK,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1G,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0260,    ,+,00430,     ,04000, ,   ,    ,   ,BND,OI,D,B, , , , ;
SID:020,2,ASMU1G,RW03R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASMU1G,RW03R,BND,OI,D,B,E   , ,   ,FA, ,BND,OI,D, ,      ,3408,0012,0150,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASMU1G,RW03R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASMU1G,RW03R,ASMUK,OI,E,A,EEC , ,   ,CF, ,BND,OI,D, ,      ,3434,0599,3440,0270,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASMU1H,RW03R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0260,    , ,     ,     ,04000, ,   ,    ,   ,BND,OI,D,B, , , , ;
SID:020,2,ASMU1H,RW03R,BND,OI,D,B,E   , ,   ,FA, ,BND,OI,D, ,      ,3408,0012,0500,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
