SID:010,5,AXEB1A,RW09,ERDAB,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,0867,0059,0870,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,AXEB1A,RW09,IMPEN,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AXEB1A,RW09,XAGAP,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AXEB1A,RW09,AXEBO,FW,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AXEB1B,RW27,EKBEK,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,2668,0031,2670,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,AXEB1B,RW27,ANVEV,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AXEB1B,RW27,UTOSU,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AXEB1B,RW27,XUDUX,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AXEB1B,RW27,AXEBO,FW,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ETOL1A,RW09,ERDAB,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,0867,0059,0870,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,ETOL1A,RW09,EXAXI,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ETOL1A,RW09,ETOLI,FL,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBSO1A,RW27,EKBEK,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,2668,0031,2670,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,IBSO1A,RW27,XAKAM,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IBSO1A,RW27,IBSOR,FL,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEVA1A,RW09,ERDAB,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,0867,0059,0870,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,TEVA1A,RW09,IXETU,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TEVA1A,RW09,USUNA,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEVA1A,RW09,TEVAS,FQ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEVA1B,RW27,EKBEK,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,2668,0031,2670,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,TEVA1B,RW27,ANVEV,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TEVA1B,RW27,USUXA,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEVA1B,RW27,TEVAS,FQ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEXE1A,RW09,ERDAB,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,0867,0059,0870,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,TEXE1A,RW09,XABID,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,TEXE1A,RW09,IMLOD,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEXE1A,RW09,DUVPA,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEXE1A,RW09,TEXEB,FL,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UDLE1A,RW27,EKBEK,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,2668,0031,2670,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,UDLE1A,RW27,GERUV,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL065,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UDLE1A,RW27,UNDAD,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UDLE1A,RW27,UDLED,FL,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,XOSO1A,RW09,ERDAB,FL,P,C,EY  , ,   ,CF, ,VMF,FL,D, ,      ,0867,0059,0870,0040, ,     ,     ,05000, ,   ,    ,   ,FLMF,FL,P,A, , , , ;
SID:020,5,XOSO1A,RW09,IXETU,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,XOSO1A,RW09,OKLAR,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,XOSO1A,RW09,XAMDU,FL,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,XOSO1A,RW09,XOSOM,FL,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
