APPCH:030,A,I10,D020N, , , , , E  , ,   ,VI, ,INA,NF,P,I,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I10,D170N,D170N,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I10,D170N,D267N,NF,P,C,E   ,R,   ,AF, ,NA,NF,D, ,      ,2670,0140,1700,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I10,D170N, , , , , E  , ,   ,VI, ,INA,NF,P,I,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I10,NA,NA,NF,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I10,NA,NA,NF,D, ,V   , ,   ,FD, ,NA,NF,D, ,      ,0000,0000,2940,0140, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I10,NA,ATLAG,NF,P,C,EE  ,L,   ,CF,Y,INA,NF,P,I,      ,2762,0147,0960,0010,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I10, ,ATLAG,NF,P,C,E  I, ,   ,IF, ,INA,NF,P,I,      ,2762,0147,    ,    ,J,03600,03600,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I10, ,FF10,NF,P,C,E  F, ,   ,CF, ,INA,NF,P,I,      ,2762,0103,0960,0044,G,03600,03000,     , ,   ,-300,   ,NA,NF,D, ,C,0,D,S;
APPCH:030,I,I10, ,RW10,NF,P,G,G  M, ,   ,CF, ,INA,NF,P,I,      ,2762,0013,0960,0090, ,00072,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0960,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I10, ,NA,NF,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10,D020N,D020N,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10,D020N,D285N,NF,P,C,E   ,L,   ,AF, ,NA,NF,D, ,      ,2850,0140,0200,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10,D020N, , , , , E  , ,   ,VI, ,INA,NF,P,I,      ,    ,    ,1260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10,D170N,D170N,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10,D170N,D267N,NF,P,C,E   ,R,   ,AF, ,NA,NF,D, ,      ,2670,0140,1700,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10,D170N, , , , , E  , ,   ,VI, ,INA,NF,P,I,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10,NA,NA,NF,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10,NA,NA,NF,D, ,V   , ,   ,FD, ,NA,NF,D, ,      ,0000,0000,2940,0140, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10,NA,ATLAG,NF,P,C,EE  ,L,   ,CF,Y,INA,NF,P,I,      ,2762,0147,0960,0010,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10, ,ATLAG,NF,P,C,E  I, ,   ,IF, ,INA,NF,P,I,      ,2762,0147,    ,    ,+,03600,     ,13000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10, ,FI10,NF,P,C,E  F, ,   ,CF, ,INA,NF,P,I,      ,2762,0071,0960,0076,+,01950,     ,     , ,   ,    ,   ,NA,NF,D, ,C,0,D,S;
APPCH:025,L,L10, ,40LOC,NF,P,C,E S , ,   ,CF, ,INA,NF,P,I,      ,2762,0051,0960,0020,+,01300,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L10, ,ML10,NF,P,C,E  M, ,   ,CF, ,INA,NF,P,I,      ,2762,0021,0960,0030, ,00334,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0960,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10, ,NA,NF,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,Q10,D015H,D015H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q10,D015H,D085H,NF,P,C,E   ,R,   ,AF, ,NA,NF,D, ,      ,2625,0080,1950,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q10,D015H,CQ10,NF,P,C,EE  ,R,   ,AF, ,NA,NF,D, ,      ,2745,0080,2650,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q10,D200H,D200H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,13000,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q10,D200H,CQ10,NF,P,C,EE  ,L,   ,AF, ,NA,NF,D, ,      ,2745,0080,0200,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q10,D350H,D350H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q10,D350H,D015H,NF,P,C,E   ,R,   ,AF, ,NA,NF,D, ,      ,1950,0080,1710,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q10,D350H,D085H,NF,P,C,E   ,R,   ,AF, ,NA,NF,D, ,      ,2625,0080,1950,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,Q10,D350H,CQ10,NF,P,C,EE  ,R,   ,AF, ,NA,NF,D, ,      ,2745,0080,2620,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q10,NA1,NA,NF,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q10,NA1,NO,NF,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q10,NA1,NO,NF,D,B,EY  , ,   ,FC, ,NA,NF,D, ,      ,2740,0056,3220,0035, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,Q10,NA1,CQ10,NF,P,C,EE  ,L,   ,CF,Y,NA,NF,D, ,      ,2745,0080,0970,0010,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q10,NA2,NA,NF,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000,-,180,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q10,NA2,NA,NF,D,B,E   , ,   ,FD, ,NA,NF,D, ,      ,1948,0004,2970,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q10,NA2,CQ10,NF,P,C,EE  ,L,   ,CF,Y,NA,NF,D, ,      ,2745,0080,0970,0010,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q10, ,CQ10,NF,P,C,E  I, ,   ,IF, ,NA,NF,D,B,      ,    ,    ,    ,    ,+,02400,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q10, ,NO,NF,D,B,E  F, ,   ,CF, ,NA,NF,D,B,      ,    ,    ,0970,0024,+,01655,     ,     , ,   ,    ,   ,NA,NF,D,B, ,0, ,S;
APPCH:025,Q,Q10, ,30DME,NF,P,C,E S , ,   ,CF, ,NA,NF,D,B,      ,    ,    ,0970,0026,+,00860,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,Q,Q10, ,EP10,NF,P,C,EY E, ,   ,CF, ,NA,NF,D, ,      ,    ,0007,0970,0024, ,00072,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q10, ,NA,NF,D,B,EY M, ,   ,CF, ,NA,NF,D, ,      ,    ,0004,0970,0005,+,00520,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q10, ,NA,NF,D,B,E M , ,   ,FA, ,NA,NF,D, ,      ,1948,0004,0970,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q10, ,NA,NF,D,B,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q28,D179H,D179H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q28,D179H,D255H,NF,P,C,EY  ,R,   ,AF, ,NA,NF,D, ,      ,0773,0080,3580,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q28,D179H,FQ28,NF,P,C,EE  , ,   ,CF, ,NA,NF,D, ,      ,0932,0046,2690,0030,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q28,D350H,D350H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q28,D350H,D283H,NF,P,C,E   ,L,   ,AF, ,NA,NF,D, ,      ,1056,0080,1700,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q28,D350H,FQ28,NF,P,C,EE  , ,   ,CF, ,NA,NF,D, ,      ,0932,0046,2690,0030,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q28,D359H,D359H,NF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q28,D359H,D350H,NF,P,C,E   ,L,   ,AF, ,NA,NF,D, ,      ,1711,0080,1800,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q28,D359H,D283H,NF,P,C,EY  ,L,   ,AF, ,NA,NF,D, ,      ,1056,0080,1710,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,Q28,D359H,FQ28,NF,P,C,EE  , ,   ,CF, ,NA,NF,D, ,      ,0932,0046,2690,0030,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q28,NA,NA,NF,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q28,NA,NA,NF,D,B,EY  , ,   ,FC, ,NA,NF,D, ,      ,1948,0004,0690,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q28,NA,FQ28,NF,P,C,EE  ,R,   ,CF,Y,NA,NF,D, ,      ,0932,0046,2690,0030,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q28, ,FQ28,NF,P,C,E  F, ,   ,IF, ,NA,NF,D,B,      ,    ,    ,    ,    ,+,01200,     ,13000, ,   ,    ,   ,NA,NF,D,B, ,0, ,S;
APPCH:030,Q,Q28, ,EP28,NF,P,C,EY E, ,   ,CF, ,NA,NF,D, ,      ,    ,0007,2690,0040, ,00058,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q28, ,NA,NF,D,B,EY M, ,   ,CF, ,NA,NF,D, ,      ,    ,0004,2690,0007,+,00520,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q28, , , , , ,  M ,R,   ,VA,Y, , , , ,      ,    ,    ,0940,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q28, ,NA,NF,D,B,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R10,FNAWA,FNAWA,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,FNAWA,FNAWI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03975,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,FNAWB,FNAWB,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,FNAWB,FNAWI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03975,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,FNAWC,FNAWC,NF,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05200,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,FNAWC,FNAWI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03975,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R10, ,FNAWI,NF,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03975,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R10, ,FNAWF,NF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0960,0060,+,02065,     ,     , ,   ,    ,   ,NA,NF,D, ,A,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R10, ,FNAWM,NF,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0960,0060, ,00158,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R10, ,FNAWT,NF,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
