SID:005,2,ABSI6S,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2090,    ,+,00830,     ,05000, ,   ,    ,   ,POI,LF,D, , , , , ;
SID:010,2,ABSI6S,RW21,POI,LF,D, ,V   , ,   ,FA, ,LMG,LF,D, ,      ,3258,0550,2030,    ,+,02430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ABSI6S,RW21, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABSI6S,RW21,ABSIE,LF,E,A,EE  , ,   ,CF, ,LMG,LF,D, ,      ,3062,0771,2690,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ABSI6T,RW03,BI430,LF,P,C,E   , ,   ,CF, ,LMG,LF,D, ,      ,3315,0579,0290,0050,-,03500,     ,05000,-,230,    ,   ,LFBI,LF,P,A, , , , ;
SID:030,5,ABSI6T,RW03,BI434,LF,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ABSI6T,RW03,ABSIE,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ABSI6V,RW21,BI520,LF,P,C,E   , ,   ,CF, ,LMG,LF,D, ,      ,3223,0534,2090,0040,-,03500,     ,05000,-,230,    ,   ,LFBI,LF,P,A, , , , ;
SID:030,5,ABSI6V,RW21,BI524,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ABSI6V,RW21,ABSIE,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BALA6N,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0290,    ,+,01230,     ,05000, ,   ,    ,   ,POI,LF,D, , , , , ;
SID:020,2,BALA6N,RW03, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BALA6N,RW03,BALAN,LF,E,A,EEC , ,   ,CF, ,LMG,LF,D, ,      ,3594,0420,0960,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BALA6S,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2090,    ,+,00830,     ,05000, ,   ,    ,   ,POI,LF,D, , , , , ;
SID:015,2,BALA6S,RW21,POI,LF,D, ,V   , ,   ,FA, ,LMG,LF,D, ,      ,3258,0550,2030,    ,+,01430,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BALA6S,RW21, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BALA6S,RW21,BALAN,LF,E,A,EEC , ,   ,CF, ,LMG,LF,D, ,      ,3594,0420,0960,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BALA6T,RW03,BI430,LF,P,C,E   , ,   ,CF, ,LMG,LF,D, ,      ,3315,0579,0290,0050,-,03500,     ,05000,-,230,    ,   ,LFBI,LF,P,A, , , , ;
SID:030,5,BALA6T,RW03,BI431,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BALA6T,RW03,BALAN,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,BALA6V,RW21,BI520,LF,P,C,EY  , ,   ,CF, ,LMG,LF,D, ,      ,3223,0534,2090,0040,-,03500,     ,05000,-,230,    ,   ,LFBI,LF,P,A, , , , ;
SID:030,5,BALA6V,RW21,BI521,LF,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BALA6V,RW21,BALAN,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GINO6N,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0290,    ,+,02430,     ,05000, ,   ,    ,   ,POI,LF,D, , , , , ;
SID:020,2,GINO6N,RW03, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GINO6N,RW03,GINON,LF,E,A,EE  , ,   ,CF, ,LMG,LF,D, ,      ,3359,0883,3510,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
