SID:010,4,BERO6B,RW03L, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0330,    ,+,00420,     ,06000, ,   ,    ,   ,LIRP,LI,P,A, , , , ;
SID:020,4,BERO6B,RW03L,RP671,LI,P,C,E   , ,010,CF, ,PIS,LI,D, ,      ,0259,0023,0330,0010, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,BERO6B,RW03L,RP672,LI,P,C,E   ,L,010,RF, , , , , ,002700,    ,    ,    ,0026, ,     ,     ,     ,-,200,    ,   ,RP630,LI,P,C, , , , ;
SID:040,4,BERO6B,RW03L,RP601,LI,P,C,EE  , ,010,CF, ,PIS,LI,D, ,      ,3496,0126,3360,0086,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BERO6B,RW03R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0330,    ,+,00420,     ,06000, ,   ,    ,   ,LIRP,LI,P,A, , , , ;
SID:020,4,BERO6B,RW03R,RP661,LI,P,C,E   , ,010,CF, ,PIS,LI,D, ,      ,0288,0023,0330,0010, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,4,BERO6B,RW03R,RP664,LI,P,C,E   ,L,010,RF, , , , , ,002700,    ,    ,    ,0027, ,     ,     ,     ,-,200,    ,   ,RP620,LI,P,C, , , , ;
SID:040,4,BERO6B,RW03R,RP601,LI,P,C,EE  , ,010,CF, ,PIS,LI,D, ,      ,3496,0126,3360,0086,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BERO6B, ,RP601,LI,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,06000, ,   ,    ,   ,LIRP,LI,P,A, , , , ;
SID:020,5,BERO6B, ,RP602,LI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BERO6B, ,BEROK,LI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BERO6F,RW21B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2130,    ,+,00500,     ,06000, ,   ,    ,   ,LIRP,LI,P,A, , , , ;
SID:020,5,BERO6F,RW21B,RP614,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,BERO6F,RW21B,RP613,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,BERO6F,RW21B,RP610,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,BERO6F,RW21B,RP601,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BERO6F,RW21B,RP602,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BERO6F,RW21B,BEROK,LI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERO8A,RW03B, , , , ,    , ,   ,CD, ,PIS,LI,D, ,      ,    ,    ,0330,0030,+,00900,     ,06000, ,   ,    ,   ,PIS,LI,D, , , , , ;
SID:020,2,BERO8A,RW03B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3230,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BERO8A,RW03B,BEROK,LI,E,A,EEC , ,   ,CF, ,PIS,LI,D, ,      ,3526,0294,3530,0230,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BERO8C,RW21B, , , , ,    , ,   ,CD, ,PIS,LI,D, ,      ,    ,    ,2130,0040, ,     ,     ,06000, ,   ,    ,   ,PIS,LI,D, , , , , ;
SID:030,2,BERO8C,RW21B,PIS,LI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,BERO8C,RW21B,BEROK,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DOCM5A,RW03B, , , , ,    , ,   ,CD, ,PIS,LI,D, ,      ,    ,    ,0330,0030,+,00900,     ,06000, ,   ,    ,   ,PIS,LI,D, , , , , ;
SID:020,2,DOCM5A,RW03B,PIS,LI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,DOCM5A,RW03B,DOCME,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
