APPCH:010,A,I12-Y,KEVIN,KEVIN,K3,P,C,E  C, ,   ,FC, ,MIB,K3,D, ,      ,2988,0250,1190,0060,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Y,KEVIN,KESNE,K3,P,C,EE B, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0166,1190,0040,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12-Y,TUBES,TUBES,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Y,TUBES,D307O,K3,P,C,E   ,L,   ,AF, ,MIB,K3,D, ,      ,3070,0150,0250,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12-Y,TUBES, , , , , E  , ,   ,VI, ,IMJW,K3,P,I,      ,    ,    ,1480,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I12-Y, ,KESNE,K3,P,C,E  I, ,   ,IF, ,IMJW,K3,P,I,      ,2981,0166,    ,    ,J,05000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I12-Y, ,ZABAR,K3,P,C,E  F, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0080,1180,0086,H,03200,03200,     , ,   ,-250,   ,MIB,K3,D, ,A,0,N,S;
APPCH:030,I,I12-Y, ,RW12,K3,P,G,G  M, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0024,1180,0056, ,01714,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I12-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,02070,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I12-Y, ,AMIRE,K3,P,C,E   , ,   ,CF, ,MIB,K3,D, ,      ,1120,0150,1120,0150,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I12-Y, ,AMIRE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2920,0070,-,10000,     ,     ,-,265,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12-Z,KEVIN,KEVIN,K3,P,C,E  C, ,   ,FC, ,MIB,K3,D, ,      ,2988,0250,1190,0060,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Z,KEVIN,KESNE,K3,P,C,EE B, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0166,1190,0040,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12-Z,TUBES,TUBES,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Z,TUBES,D307O,K3,P,C,E   ,L,   ,AF, ,MIB,K3,D, ,      ,3070,0150,0250,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12-Z,TUBES, , , , , E  , ,   ,VI, ,IMJW,K3,P,I,      ,    ,    ,1480,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I12-Z, ,KESNE,K3,P,C,E  I, ,   ,IF, ,IMJW,K3,P,I,      ,2981,0166,    ,    ,J,05000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I12-Z, ,ZABAR,K3,P,C,E  F, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0080,1180,0086,H,03200,03200,     , ,   ,-250,   ,MIB,K3,D, ,A,0,N,S;
APPCH:030,I,I12-Z, ,RW12,K3,P,G,G  M, ,   ,CF, ,IMJW,K3,P,I,      ,2981,0024,1180,0056, ,01714,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I12-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,02070,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I12-Z, ,AMIRE,K3,P,C,E   , ,   ,CF, ,MIB,K3,D, ,      ,1120,0150,1120,0150,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I12-Z, ,AMIRE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2920,0070,-,10000,     ,     ,-,265,    ,   , , , , , ,0,N,S;
APPCH:010,A,I30-Y,JOMIB,JOMIB,K3,P,C,E  C, ,   ,FC, ,MIB,K3,D, ,      ,1174,0250,2970,0060,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Y,JOMIB,GILSE,K3,P,C,EE B, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0161,2970,0040,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I30-Y,TUBES,TUBES,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Y,TUBES,D109O,K3,P,C,E   ,R,   ,AF, ,MIB,K3,D, ,      ,1090,0150,0250,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I30-Y,TUBES, , , , , E  , ,   ,VI, ,IMIB,K3,P,I,      ,    ,    ,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I30-Y, ,GILSE,K3,P,C,E  I, ,   ,IF, ,IMIB,K3,P,I,      ,1181,0161,    ,    ,J,05000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I30-Y, ,HAKIT,K3,P,C,E  F, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0082,2980,0080,H,03200,03200,     , ,   ,-250,   ,MIB,K3,D, ,A,0,N,S;
APPCH:030,I,I30-Y, ,RW30,K3,P,G,G  M, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0025,2980,0057, ,01686,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I30-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2980,    ,+,02070,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I30-Y, ,AMAXE,K3,P,C,E   , ,   ,CF, ,MIB,K3,D, ,      ,3050,0150,3050,0160,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I30-Y, ,AMAXE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1250,0070,-,10000,     ,     ,-,265,    ,   , , , , , ,0,N,S;
APPCH:010,A,I30-Z,JOMIB,JOMIB,K3,P,C,E  C, ,   ,FC, ,MIB,K3,D, ,      ,1174,0250,2970,0060,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Z,JOMIB,GILSE,K3,P,C,EE B, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0161,2970,0040,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I30-Z,TUBES,TUBES,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Z,TUBES,D109O,K3,P,C,E   ,R,   ,AF, ,MIB,K3,D, ,      ,1090,0150,0250,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I30-Z,TUBES, , , , , E  , ,   ,VI, ,IMIB,K3,P,I,      ,    ,    ,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I30-Z, ,GILSE,K3,P,C,E  I, ,   ,IF, ,IMIB,K3,P,I,      ,1181,0161,    ,    ,J,05000,03200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I30-Z, ,HAKIT,K3,P,C,E  F, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0082,2980,0080,H,03200,03200,     , ,   ,-250,   ,MIB,K3,D, ,A,0,N,S;
APPCH:030,I,I30-Z, ,RW30,K3,P,G,G  M, ,   ,CF, ,IMIB,K3,P,I,      ,1181,0025,2980,0057, ,01686,     ,     , ,   ,-250,   , , , , , ,0,N,S;
APPCH:040,I,I30-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2980,    ,+,02070,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I30-Z, ,AMAXE,K3,P,C,E   , ,   ,CF, ,MIB,K3,D, ,      ,3050,0150,3050,0160,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I30-Z, ,AMAXE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1250,0070,-,10000,     ,     ,-,265,    ,   , , , , , ,0,N,S;
APPCH:010,A,R12-Y,KEVIN,KEVIN,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R12-Y,KEVIN,KESNE,K3,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R12-Y, ,KESNE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R12-Y, ,DEEBO,K3,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1180,0108,+,02600,     ,     , ,   ,    ,   ,MIB,K3,D, ,B,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R12-Y, ,RW12,K3,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1180,0033, ,01714,     ,     , ,   ,-250,   , , , , , ,A,J,S;
APPCH:040,R,R12-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,02066,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R12-Y, ,DOKAY,K3,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R12-Y, ,AMIRE,K3,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R12-Y, ,AMIRE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2920,0070,-,10000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
