SID:010,2,EAST2R,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0850,    ,+,00720,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EAST2R,RW08R,JAT,RJ,D, ,V   , ,   ,FA, ,JAT,RJ,D, ,      ,0000,0000,0830,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EAST2R,RW08R,JAT,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,EKORU1,RW08R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0850,    ,+,00720,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,EKORU1,RW08R,EKORU,RJ,E,A,EE  , ,   ,CF, ,JAT,RJ,D, ,      ,0835,0342,0840,0340, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,EKORU1,RW26L,D267D,RJ,P,C,EY  , ,   ,CF, ,JAT,RJ,D, ,      ,2673,0036,2650,0047,+,01000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,EKORU1,RW26L,JAT,RJ,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,EKORU1,RW26L,EKORU,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MAKRA3,RW26L,D274A,RJ,P,C,EY  , ,   ,CF, ,JAT,RJ,D, ,      ,2738,0010,2650,0010, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,MAKRA3,RW26L,MAKRA,RJ,E,A,EE  , ,   ,CF, ,JAT,RJ,D, ,      ,2626,0230,2630,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,QUEEN4,RW08R,D083Q,RJ,P,C,EE  , ,   ,CF, ,JAT,RJ,D, ,      ,0830,0168,0830,0160, ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:010,1,QUEEN4,RW26L, , , , ,    , ,   ,CD, ,JAT,RJ,D, ,      ,    ,    ,2650,0036,+,01000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,QUEEN4,RW26L,JAT,RJ,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,QUEEN4,RW26L,D083Q,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,QUEEN4, ,D083Q,RJ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,2,QUEEN4, ,QUEEN,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,WEST2R,RW26L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2650,    ,+,00720,     ,14000, ,   ,    ,   , , , , , , , , ;
