STAR:060,4,IRNMN2,MUPTT,IRNMN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,12000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,IRNMN2,REBRG,REBRG,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,IRNMN2,REBRG,STADD,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,IRNMN2,REBRG,DOUIT,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,IRNMN2,REBRG,CROWY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL290,FL260,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,IRNMN2,REBRG,MUPTT,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL270,FL230,     , ,280,    ,   , , , , , , , , ;
STAR:060,4,IRNMN2,REBRG,MDOTS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL200,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,IRNMN2,REBRG,GRIPR,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL190,     , ,   ,    ,   , , , , , , , , ;
STAR:080,4,IRNMN2,REBRG,BIKNG,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,16000,     , ,   ,    ,   , , , , , , , , ;
STAR:090,4,IRNMN2,REBRG,RUNNN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:100,4,IRNMN2,REBRG,IRNMN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,12000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IRNMN2,ALL,IRNMN,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,16000,12000,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,IRNMN2,ALL,SYMON,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13000,12000,     , ,250,    ,   , , , , , , , , ;
STAR:030,5,IRNMN2,ALL,BAYST,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,240,    ,   , , , , , , , , ;
STAR:040,5,IRNMN2,ALL,JUUSE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,08000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IRNMN2,ALL,CLIFY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,07000,     , ,210,    ,   , , , , , , , , ;
STAR:060,5,IRNMN2,ALL,DAHJR,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:070,5,IRNMN2,ALL,GADDO,K2,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,IRNMN2,ALL,GADDO,K2,E,A,EE  , ,   ,FM, ,TFD,K2,D, ,      ,2718,3280,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,RYDRR2,CERNL,CERNL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,RYDRR2,CERNL,GAASR,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,RYDRR2,CERNL,SERCO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,FL190,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,RYDRR2,CERNL,HUULL,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:050,4,RYDRR2,CERNL,GNZZO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,14000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,RYDRR2,CERNL,RYDRR,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,RYDRR2,EESSA,EESSA,K2,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,18000, ,280,    ,   , , , , , , , , ;
STAR:020,4,RYDRR2,EESSA,GKNEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13000,12000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,RYDRR2,EESSA,RYDRR,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,RYDRR2,ELKEY,ELKEY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,RYDRR2,ELKEY,EESSA,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,RYDRR2,ELKEY,GKNEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13000,12000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,RYDRR2,ELKEY,RYDRR,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,4,RYDRR2,SNAXX,SNAXX,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,RYDRR2,SNAXX,SERCO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL210,FL190,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,RYDRR2,SNAXX,HUULL,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,17000,     , ,280,    ,   , , , , , , , , ;
STAR:040,4,RYDRR2,SNAXX,GNZZO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,14000,13000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,RYDRR2,SNAXX,RYDRR,K2,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:010,5,RYDRR2,ALL,RYDRR,K2,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,18000, ,250,    ,   , , , , , , , , ;
STAR:020,5,RYDRR2,ALL,KEVVI,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,RYDRR2,ALL,BAYST,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,240,    ,   , , , , , , , , ;
STAR:040,5,RYDRR2,ALL,JUUSE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,08000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,RYDRR2,ALL,CLIFY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,07000,     , ,210,    ,   , , , , , , , , ;
STAR:060,5,RYDRR2,ALL,DAHJR,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:070,5,RYDRR2,ALL,GADDO,K2,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,RYDRR2,ALL,GADDO,K2,E,A,EE  , ,   ,FM, ,TFD,K2,D, ,      ,2718,3280,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,L25,POWUP,POWUP,K2,E,A,E  A, ,   ,FC, ,SLI,K2,D, ,      ,0313,0140,2530,0069,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L25,POWUP,WELLZ,K2,P,C,EE B, ,   ,CF, ,IHHR,K2,P,I,      ,0727,0136,2530,0040, ,02700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L25,SLI,SLI,K2,D, ,V  A, ,   ,FC, ,SLI,K2,D, ,      ,0000,0000,3400,0051,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L25,SLI,WELLZ,K2,P,C,EE B, ,   ,CF, ,IHHR,K2,P,I,      ,0727,0136,3400,0040, ,02700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L25, ,WELLZ,K2,P,C,E  I, ,   ,IF, ,IHHR,K2,P,I,      ,0727,0136,    ,    , ,02700,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:015,L,L25, ,HASHY,K2,P,C,E S , ,   ,CF, ,IHHR,K2,P,I,      ,0727,0073,2530,0063, ,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L25, ,ZANIR,K2,P,C,E  F, ,   ,CF, ,IHHR,K2,P,I,      ,0727,0050,2530,0024,+,01500,     ,     , ,   ,-310,   ,LAX,K2,D, , ,0,N,S;
APPCH:030,L,L25, ,WARVA,K2,P,C,E  M, ,   ,CF, ,IHHR,K2,P,I,      ,0727,0016,2530,0034, ,00376,     ,     , ,   ,-310,   , , , , , ,0,N,S;
APPCH:040,L,L25, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2530,    ,+,00470,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L25, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L25, ,LIMBO,K2,E,A,E   , ,   ,CF, ,LAX,K2,D, ,      ,1700,0104,1700,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L25, ,LIMBO,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0710,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R07,SLI,SLI,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R07,SLI,WILMA,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R07,SLI,LIMBO,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R07,SLI,INISH,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,A,R07,SLI,TANDY,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,A,R07,SLI,JOHME,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,A,R07,SLI,MEANA,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R07,TANDY,TANDY,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R07,TANDY,JOHME,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R07,TANDY,MEANA,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R07, ,MEANA,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R07, ,ZEFER,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0600,0033,+,02800,     ,     , ,   ,    ,   ,CFLBQ,K2,P,C, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R07, ,CFLBQ,K2,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0700,0073, ,00124,     ,     , ,   ,-345,   , , , , , ,A,J,S;
APPCH:040,R,R07, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00342,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R07, ,DOODY,K2,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R07, ,SLI,K2,D, ,VY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R07, ,SLI,K2,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3510,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,PDZ,PDZ,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R25,PDZ,CAKUT,K2,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R25,PDZ,POWUP,K2,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R25,PDZ,WELLZ,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,SLI,SLI,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R25,SLI,WELLZ,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R25, ,WELLZ,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:015,R,R25, ,HASHY,K2,P,C,E S , ,010,TF, , , , , ,      ,    ,    ,2530,0063, ,01500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R25, ,ZANIR,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2530,0024,+,01500,     ,     , ,   ,-307,   ,RW25,K2,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R25, ,RW25,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2530,0042, ,00120,     ,     , ,   ,-307,   , , , , , ,A,J,S;
APPCH:040,R,R25, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2530,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R25, ,LIMBO,K2,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R25, ,LIMBO,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0710,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,S25,ELMOO,ELMOO,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S25,ELMOO,NORWA,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S25,LAHAB,LAHAB,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S25,LAHAB,DMYHV,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S25,LAHAB,NORWA,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S25,SLI,SLI,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S25,SLI,NORWA,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,S,S25, ,NORWA,K2,P,C,E  I, ,   ,IF, ,LAX,K2,D, ,      ,0810,0185,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S25, ,BELLI,K2,P,C,E  F, ,   ,CF, ,LAX,K2,D, ,      ,0810,0108,2610,0077,+,01900,     ,     , ,   ,    ,   ,LAX,K2,D, , ,0, ,S;
APPCH:030,S,S25, ,VIVSE,K2,P,C,E  M, ,   ,CF, ,LAX,K2,D, ,      ,0810,0055,2610,0053, ,00208,     ,     , ,   ,-304,   , , , , , ,0, ,S;
APPCH:040,S,S25, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2610,    ,+,00470,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S25, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S25, ,LIMBO,K2,E,A,E   , ,   ,CF, ,LAX,K2,D, ,      ,1700,0104,1700,0060,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S25, ,LIMBO,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0710,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW07 ,     ,      ,00064, ,    , ,   ;N33552139,W118202452,0905;
RWY:RW25 ,     ,      ,00061, ,IHHR,0,   ;N33552336,W118194283,0460;
