SID:010,2,BUTE1L,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,01970,     ,     , ,   ,    ,   ,LJB,ZY,D, , , , , ;
SID:020,2,BUTE1L,RW06,LJB,ZY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,BUTE1L,RW06,DUKAG,ZY,E,A,E C ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BUTE1L,RW06,CC452,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BUTE1L,RW06,CC402,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BUTE1L,RW06,CC401,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BUTE1L,RW06,BUTET,ZY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUTE2L,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0600,    ,+,01970,     ,     , ,   ,    ,   ,LJB,ZY,D, , , , , ;
SID:020,2,BUTE2L,RW06,D,ZY,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,BUTE2L,RW06, , , , ,    , ,   ,CR, ,LJB,ZY,D, ,      ,3090,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BUTE2L,RW06, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BUTE2L,RW06,DUKAG,ZY,E,A,E C , ,   ,CF, ,LJB,ZY,D, ,      ,2835,0218,2830,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BUTE2L,RW06,CC452,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BUTE2L,RW06,CC402,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,BUTE2L,RW06,CC401,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,BUTE2L,RW06,BUTET,ZY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUTE3D,RW06,CC602,ZY,P,C,EY  , ,   ,CF, ,LJB,ZY,D, ,      ,0074,0186,0600,0070, ,     ,     ,     , ,   ,    ,   ,ZYCC,ZY,P,A, , , , ;
SID:020,5,BUTE3D,RW06,CC561,ZY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUTE3D,RW06,CC562,ZY,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,5,BUTE3D,RW06,ENPEN,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BUTE3D,RW06,CC568,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUTE3D,RW06,CC452,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BUTE3D,RW06,CC402,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BUTE3D,RW06,CC401,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BUTE3D,RW06,BUTET,ZY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUTE4D,RW06,CC602,ZY,P,C,EY  , ,   ,CF, ,LJB,ZY,D, ,      ,0074,0186,0600,0070, ,     ,     ,     , ,   ,    ,   ,ZYCC,ZY,P,A, , , , ;
SID:020,5,BUTE4D,RW06,CC561,ZY,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUTE4D,RW06,CC605,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BUTE4D,RW06,CC567,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,BUTE4D,RW06,CC410,ZY,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BUTE4D,RW06,CC411,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BUTE4D,RW06,CC452,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BUTE4D,RW06,CC402,ZY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BUTE4D,RW06,CC401,ZY,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BUTE4D,RW06,BUTET,ZY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUTE5L,RW24,D,ZY,P,N,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LJB,ZY,D, , , , , ;
SID:030,2,BUTE5L,RW24, , , , ,    , ,   ,CD, ,IDD,ZY,D, ,      ,    ,    ,2400,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BUTE5L,RW24,DUKAG,ZY,E,A,E C , ,   ,CF, ,LJB,ZY,D, ,      ,2835,0218,2400,0130,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
