SID:020,2,BAPS1S,RW16B,MEN,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BAPS1S,RW16B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BAPS1S,RW16B,BAPSI,LT,E,A,EEC , ,   ,CF, ,MEN,LT,D, ,      ,1102,0394,1080,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1T,RW34L,DE34L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1T,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1T,RW34L,BJ340,LT,P,C,EY  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3420,0053, ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,BAPS1T,RW34L,BJ350,LT,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1T,RW34R,DE34R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1T,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1T,RW34R,BJ340,LT,P,C,EY  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3410,0053, ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,4,BAPS1T,RW34R,BJ350,LT,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAPS1T, ,BJ350,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BAPS1T, ,BAPSI,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1Y,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1Y,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1Y,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1Y,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1Y,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1Y,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAPS1Y, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BAPS1Y, ,BJ110,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAPS1Y, ,BAPSI,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1Z,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1Z,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1Z,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BAPS1Z,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BAPS1Z,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BAPS1Z,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAPS1Z, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BAPS1Z, ,BAPSI,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERG1G,RW34B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3410,    ,+,00810,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,2,BERG1G,RW34B,MEN,LT,D, ,V   , ,   ,FD, ,MEN,LT,D, ,      ,0000,0000,3370,0030,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BERG1G,RW34B,D337F,LT,P,C,E   , ,   ,CF, ,MEN,LT,D, ,      ,3370,0060,3370,0030,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BERG1G,RW34B,D337F,LT,P,C,E   , ,   ,FD, ,MEN,LT,D, ,      ,3370,0060,3370,0080,+,02800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BERG1G,RW34B,D337J,LT,P,C,E   , ,   ,CF, ,MEN,LT,D, ,      ,3370,0100,3370,0020,+,03200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BERG1G,RW34B,D337J,LT,P,C,E   , ,   ,FD, ,MEN,LT,D, ,      ,3370,0100,3370,0140,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,BERG1G,RW34B,D337Q,LT,P,C,E   , ,   ,CF, ,MEN,LT,D, ,      ,3370,0165,3370,0025,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,BERG1G,RW34B,BERGO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERG1L,RW34B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3410,    ,+,00810,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,2,BERG1L,RW34B,MEN,LT,D, ,V   , ,   ,FD, ,MEN,LT,D, ,      ,0000,0000,3370,0030,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BERG1L,RW34B,D337F,LT,P,C,EY  , ,   ,CF, ,MEN,LT,D, ,      ,3370,0060,3370,0030,+,02000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,2,BERG1L,RW34B,MEN,LT,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BERG1L,RW34B,D353E,LT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BERG1L,RW34B,BERGO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERG1S,RW16B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,04000,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,2,BERG1S,RW16B,MEN,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BERG1S,RW16B,BERGO,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BERG1T,RW34L,DE34L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1T,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1T,RW34L,BJ340,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3420,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BERG1T,RW34R,DE34R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1T,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1T,RW34R,BJ340,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3410,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BERG1T, ,BJ340,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BERG1T, ,BJ290,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BERG1T, ,BERGO,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BERG1Y,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1Y,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1Y,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,BERG1Y,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1Y,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1Y,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,BERG1Y, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BERG1Y, ,BJ101,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BERG1Y, ,BJ115,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BERG1Y, ,BJ116,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BERG1Y, ,BERGO,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BERG1Z,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1Z,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1Z,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,BERG1Z,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,BERG1Z,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BERG1Z,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,BERG1Z, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,BERG1Z, ,BJ101,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BERG1Z, ,IMR,LT,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BERG1Z, ,BJ103,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BERG1Z, ,BERGO,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KULA1T,RW34L,DE34L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1T,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1T,RW34L,BJ340,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3420,0050, ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:010,4,KULA1T,RW34R,DE34R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1T,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3410,    ,+,00900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1T,RW34R,BJ340,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,3395,0060,3410,0050, ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:010,5,KULA1T, ,BJ340,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,240,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,KULA1T, ,BJ202,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KULA1T, ,BJ205,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KULA1T, ,BJ215,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KULA1T, ,BJ217,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL155,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KULA1T, ,BJ219,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KULA1T, ,KULAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KULA1U,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1U,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1U,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,KULA1U,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1U,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1U,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,KULA1U, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000,-,250,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,KULA1U, ,BJ104,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KULA1U, ,BJ108,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KULA1U, ,BJ575,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KULA1U, ,KULAR,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KULA1Y,RW16L,DE16L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1Y,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1Y,RW16L,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1610,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KULA1Y,RW16R,DE16R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,4,KULA1Y,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1610,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,KULA1Y,RW16R,BJ100,LT,P,C,EE  , ,   ,CF, ,MEN,LT,D, ,      ,1615,0085,1600,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KULA1Y, ,BJ100,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,MEN,LT,D, , , , , ;
SID:020,5,KULA1Y, ,BJ110,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,KULA1Y, ,BJ111,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KULA1Y, ,BJ104,LT,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KULA1Y, ,BJ105,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KULA1Y, ,BJ106,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
