SID:010,5,DOXI2A,RW21,SV310,VT,P,C,E   , ,   ,CF, ,PNH,VD,D, ,      ,2303,0994,2080,0070, ,     ,     ,10000,-,250,    ,   ,VDSV,VD,P,A, , , , ;
SID:020,5,DOXI2A,RW21,SV311,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DOXI2A,RW21,SV316,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOXI2A,RW21,SV317,VD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOXI2A,RW21,SV318,VD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DOXI2A,RW21,DOXIB,VD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DOXI2B,RW03,SV551,VD,P,C,E   , ,   ,CF, ,PNH,VD,D, ,      ,2341,0849,0280,0070, ,     ,     ,10000,-,250,    ,   ,VDSV,VD,P,A, , , , ;
SID:020,5,DOXI2B,RW03,SV555,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DOXI2B,RW03,SV556,VD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DOXI2B,RW03,SV557,VD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DOXI2B,RW03,DOXIB,VD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IPGI2A,RW21,SV310,VT,P,C,E   , ,   ,CF, ,PNH,VD,D, ,      ,2303,0994,2080,0070, ,     ,     ,10000,-,250,    ,   ,VDSV,VD,P,A, , , , ;
SID:020,5,IPGI2A,RW21,SV311,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IPGI2A,RW21,SV312,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IPGI2A,RW21,SV313,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IPGI2A,RW21,SV314,VT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IPGI2A,RW21,SV319,VD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
