SID:010,2,ASFO1G,RW18,DER18,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000,-,250,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,2,ASFO1G,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,01000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ASFO1G,RW18, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1130,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,ASFO1G,RW18,ASFON,LT,P,C,E   , ,   ,CF, ,UHN,LT,D, ,      ,1432,0140,1430,0070,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASFO1G,RW18, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARP1C,RW34L,DE34L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,4,BARP1C,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3530,    ,+,00760,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARP1C,RW34L,FM017,LT,P,C,EE  , ,   ,CF, ,BKZ,LT,D, ,      ,2981,0274,3230,0055,+,02000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,BARP1C,RW34R,DE34R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,4,BARP1C,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3530,    ,+,00760,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARP1C,RW34R,FM017,LT,P,C,EE  , ,   ,CF, ,BKZ,LT,D, ,      ,2981,0274,3220,0055,+,02000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,BARP1C, ,FM017,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,12000,-,250,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,5,BARP1C, ,FM018,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1C, ,FM019,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BARP1C, ,FM025,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARP1C, ,BIBAM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1C, ,NAHUM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1C, ,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1C, ,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1C, ,APSID,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1C, ,BARPE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARP1D,RW35L,DE35L,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,4,BARP1D,RW35L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3530,    ,+,00760,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARP1D,RW35L,FM026,LT,P,C,EE  , ,   ,CF, ,BKZ,LT,D, ,      ,3032,0243,3540,0050,+,01750,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,BARP1D,RW35R,DE35R,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,4,BARP1D,RW35R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3530,    ,+,00760,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARP1D,RW35R,FM026,LT,P,C,EE  , ,   ,CF, ,BKZ,LT,D, ,      ,3032,0243,3530,0050,+,01750,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,BARP1D, ,FM026,LT,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,01750,     ,12000,-,250,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,5,BARP1D, ,FM020,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1D, ,FM021,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BARP1D, ,FM025,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1D, ,BIBAM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1D, ,NAHUM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1D, ,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1D, ,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1D, ,APSID,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,BARP1D, ,BARPE,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARP1E,RW36,DER36,LT,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,LTFM,LT,P,A, , , , ;
SID:020,5,BARP1E,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3530,    ,+,00760,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARP1E,RW36,FM032,LT,P,C,E   , ,   ,CF, ,BKZ,LT,D, ,      ,3111,0210,0230,0055,+,02200,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BARP1E,RW36,FM033,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARP1E,RW36,FM034,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARP1E,RW36,MIKOC,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARP1E,RW36,KRASO,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BARP1E,RW36,BIBAM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,BARP1E,RW36,NAHUM,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,BARP1E,RW36,RITGU,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,BARP1E,RW36,MIVDI,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
