SID:010,5,DAKR1D,RW01,ES531,ZH,P,C,EY  , ,010,CF, ,ENH,ZH,D, ,      ,2957,0064,0120,0010, ,     ,     ,     , ,   ,    ,   ,ZHES,ZH,P,A, , , , ;
SID:020,5,DAKR1D,RW01,ES411,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02630,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DAKR1D,RW01,ES412,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04270,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,DAKR1D,RW01,ES413,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,205,    ,   , , , , , , , , ;
SID:050,5,DAKR1D,RW01,ES421,ZH,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DAKR1D,RW01,DAKOR,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAKR2D,RW01,D030B,ZH,P,C,E   , ,   ,CF, ,DYK,ZH,D, ,      ,0308,0019,0220,0020, ,     ,     ,     ,-,205,    ,   ,ENH,ZH,D, , , , , ;
SID:020,2,DAKR2D,RW01,D030G,ZH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAKR2D,RW01,D021E,ZH,P,C,E   ,R,   ,CF,Y,ENH,ZH,D, ,      ,0210,0045,2010,0030,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAKR2D,RW01,ENH,ZH,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DAKR2D,RW01,DAKOR,ZG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAKR8D,RW19,D189E,ZH,P,C,E   , ,   ,CF, ,DYK,ZH,D, ,      ,1886,0050,1920,0040, ,     ,     ,     , ,   ,    ,   ,ENH,ZH,D, , , , , ;
SID:020,2,DAKR8D,RW19, , , , ,    , ,   ,CD, ,DYK,ZH,D, ,      ,    ,    ,1890,0130,+,04430,     ,     , ,   ,    ,   , , , , , , , , ;
