SID:010,5,ARSI1A,RW08, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0760,    ,+,02500,     ,09000, ,   ,    ,   ,SBNF,SB,P,A, , , , ;
SID:020,5,ARSI1A,RW08,NF127,SB,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ARSI1A,RW08,NF132,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARSI1A,RW08,NF167,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARSI1A,RW08,NF156,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ARSI1A,RW08,NF034,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ARSI1A,RW08,NF036,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ARSI1A,RW08,ARSIT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARSI1B,RW26,NF129,SB,P,C,EY  , ,010,CF, ,JNV,SB,D, ,      ,1931,0416,2560,0030, ,     ,     ,09000, ,   ,    ,   ,SBNF,SB,P,A, , , , ;
SID:020,5,ARSI1B,RW26,BUVRO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARSI1B,RW26,NF043,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
