SID:010,1,DTA1,RW17, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1690,    ,+,05160,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DTA1,RW17,DTA,K2,D, ,VE H, ,   ,CF, ,DTA,K2,D, ,      ,0000,0000,1670,0044, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DTA1,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3490,    ,+,05800,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,DTA1,RW35, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,DTA1,RW35,DTA,K2,D, ,VE H, ,   ,CF, ,DTA,K2,D, ,      ,0000,0000,1300,0066, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D17,DTA,DTA,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17,DTA,GIDEY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D17,DTA,GIDEY,K2,P,C,E  A,L,   ,PI, ,DTA,K2,D, ,      ,3457,0180,0310,0100,+,09100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D17,DTA,GIDEY,K2,P,C,EE  , ,   ,CF, ,DTA,K2,D, ,      ,3457,0180,1660,0080,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D17,LOLIC,LOLIC,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17,LOLIC,ZUVEM,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D17,LOLIC,GIDEY,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D17,RUBOY,RUBOY,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17,RUBOY,GIDEY,K2,P,C,EE B,L,   ,AF, ,DTA,K2,D, ,      ,3457,0180,0080,    ,+,07600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D17, ,GIDEY,K2,P,C,E  I, ,   ,IF, ,DTA,K2,D, ,      ,3457,0180,    ,    ,+,07600,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17, ,EACKS,K2,P,C,E  F, ,   ,CF, ,DTA,K2,D, ,      ,3457,0107,1660,0073,+,06500,     ,     , ,   ,    ,   ,DTA,K2,D, ,A,0, ,S;
APPCH:030,D,D17, ,RW17,K2,P,G,G  M, ,   ,CF, ,DTA,K2,D, ,      ,3457,0053,1660,0053, ,04799,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,05159,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D17, ,DTA,K2,D, ,V   , ,   ,CF, ,DTA,K2,D, ,      ,0000,0000,1660,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D17, ,DUDTE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D17, ,DTA,K2,D, ,V   ,R,   ,CF,Y,DTA,K2,D, ,      ,0000,0000,0240,0050,+,09600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D17, ,DTA,K2,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0040,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R17,AADCO,AADCO,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,AADCO,WUNDI,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,DTA,DTA,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,DTA,WUNDI,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R17,DTA,WUNDI,K2,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,1860,0070,+,09700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,PUCIT,PUCIT,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,PUCIT,WUNDI,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,WUNDI,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,LUSSI,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1690,0103,+,06600,     ,     , ,   ,    ,   ,RW17,K2,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R17, ,ZOBMA,K2,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1690,0042,+,05240,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R17, ,RW17,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1690,0014, ,04807,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1690,    ,+,05300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,JULIK,K2,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,JULIK,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1760,0070,+,12000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,BICAN,BICAN,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,BICAN,UTONE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,RUBOY,RUBOY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,RUBOY,UTONE,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R35,RUBOY,UTONE,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3490,0070,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,WADOK,WADOK,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,WADOK,UTONE,K2,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R35,WADOK,UTONE,K2,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3490,0070,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,ZIBRA,ZIBRA,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,ZIBRA,UTONE,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R35, ,UTONE,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R35, ,TAVTE,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3490,0066,+,06300,     ,     , ,   ,    ,   ,RW35,K2,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,RW35,K2,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3490,0047, ,04795,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3490,    ,+,04955,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R35, ,HADUS,K2,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R35, ,PUCIT,K2,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R35, ,PUCIT,K2,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1930,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,S35,BICAN,BICAN,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S35,BICAN,JULIK,K2,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S35,BICAN,DELKE,K2,P,C,EE B,R,   ,AF, ,DTA,K2,D, ,      ,1870,0090,1700,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S35,DTA,DTA,K2,D, ,VE A,L,   ,PI, ,DTA,K2,D, ,      ,0000,0000,2320,0100,+,07300,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S35,ZIBRA,ZIBRA,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S35,ZIBRA,DELKE,K2,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,S,S35, ,DELKE,K2,P,C,E  I, ,   ,IF, ,DTA,K2,D, ,      ,1870,0090,    ,    ,+,07300,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S35, ,DTA,K2,D, ,V  F, ,   ,CF, ,DTA,K2,D, ,      ,0000,0000,0070,0090,+,06200,     ,     , ,   ,    ,   ,DTA,K2,D, ,B,0, ,S;
APPCH:030,S,S35, ,RW35,K2,P,G,G  M, ,   ,CF, ,DTA,K2,D, ,      ,3460,0043,3460,0043, ,04787,     ,     , ,   ,-307,   , , , , , ,0, ,S;
APPCH:040,S,S35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,05800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S35, ,DTA,K2,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S35, ,DTA,K2,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0040,T010,+,09600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW17 ,     ,      ,04760, ,    , ,   ;N39232815,W112300779,0000;
RWY:RW35 ,     ,      ,04752, ,    , ,   ;N39222822,W112300814,0000;
