SID:010,2,FATR1A,RW36,FATRA,LZ,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:010,2,KALI1C,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,FS,LZ,P,N, , , , ;
SID:020,2,KALI1C,RW36,FS,LZ,P,N,EY  ,R,   ,CF,Y,NIT,LZ,D, ,      ,0639,0461,2060,0080, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KALI1C,RW36, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0660,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,KALI1C,RW36,KALIF,LZ,E,A,EEC , ,   ,CF, ,NIT,LZ,D, ,      ,0724,0622,0960,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KALI2A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,KALI2A,RW36,D015D,LZ,P,C,EY  ,R,   ,CF,Y,SLC,LZ,D, ,      ,0150,0039,1950,0100, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KALI2A,RW36,KALIF,LZ,E,A,EEC ,L,   ,CF, ,SLC,LZ,D, ,      ,0750,0185,0750,0150, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,KALI2B,RW18,D359C,LZ,P,C,EY  , ,   ,CF, ,SLC,LZ,D, ,      ,3589,0032,1790,0080, ,     ,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,KALI2B,RW18,KALIF,LZ,E,A,EEC ,L,   ,CF, ,SLC,LZ,D, ,      ,0750,0185,0750,0153, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,KREM1C,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,FS,LZ,P,N, , , , ;
SID:020,2,KREM1C,RW36,FS,LZ,P,N,EY  ,R,   ,CF,Y,NIT,LZ,D, ,      ,0639,0461,2060,0080, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KREM1C,RW36, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3490,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,KREM1C,RW36,KREMI,LZ,E,A,EEC , ,   ,CF, ,NIT,LZ,D, ,      ,0430,0445,3180,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KREM2A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,KREM2A,RW36,D015E,LZ,P,C,EY  ,R,   ,CF,Y,SLC,LZ,D, ,      ,0150,0053,1950,0090, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KREM2A,RW36,KREMI,LZ,E,A,EEC ,R,   ,CF,Y,SLC,LZ,D, ,      ,3301,0219,3300,0170, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,KREM2B,RW18,D359F,LZ,P,C,EY  , ,   ,CF, ,SLC,LZ,D, ,      ,3589,0055,1790,0050, ,     ,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,KREM2B,RW18, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3600,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,KREM2B,RW18,KREMI,LZ,E,A,EEC , ,   ,CF, ,SLC,LZ,D, ,      ,3301,0219,3300,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TIVO1C,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,FS,LZ,P,N, , , , ;
SID:020,2,TIVO1C,RW36,FS,LZ,P,N,EY  ,R,   ,CF,Y,NIT,LZ,D, ,      ,0639,0461,2060,0080, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,TIVO1C,RW36, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0240,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,TIVO1C,RW36,TIVON,LZ,E,A,EEC , ,   ,CF, ,NIT,LZ,D, ,      ,0638,0631,0640,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TIVO2A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,TIVO2A,RW36,D015H,LZ,P,C,EY  ,R,   ,CF,Y,SLC,LZ,D, ,      ,0150,0077,1950,0060, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,TIVO2A,RW36,TIVON,LZ,E,A,EEC ,L,   ,CF,Y,SLC,LZ,D, ,      ,0477,0206,0470,0130, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,TIVO2B,RW18,D359F,LZ,P,C,EY  , ,   ,CF, ,SLC,LZ,D, ,      ,3589,0055,1790,0050, ,     ,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,TIVO2B,RW18,TIVON,LZ,E,A,EEC ,L,   ,CF, ,SLC,LZ,D, ,      ,0477,0206,0470,0151, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,TURI1C,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,FS,LZ,P,N, , , , ;
SID:020,2,TURI1C,RW36,FS,LZ,P,N,E   ,R,   ,CF,Y,NIT,LZ,D, ,      ,0639,0461,2060,0080, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,TURI1C,RW36,TURIS,LZ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TURI2A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,02500,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,TURI2A,RW36,D015B,LZ,P,C,E   ,R,   ,CF,Y,SLC,LZ,D, ,      ,0150,0017,1950,0120, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,TURI2A,RW36,TURIS,LZ,E,A,EEC , ,   ,CF, ,SLC,LZ,D, ,      ,2525,0248,2520,0250, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,2,TURI2B,RW18,D359B,LZ,P,C,EY  , ,   ,CF, ,SLC,LZ,D, ,      ,3587,0015,1790,0090, ,     ,     ,10000, ,   ,    ,   ,SLC,LZ,D, , , , , ;
SID:020,2,TURI2B,RW18,TURIS,LZ,E,A,EEC , ,   ,CF, ,SLC,LZ,D, ,      ,2525,0248,2520,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KALI2T,RW36,KALIF,LZ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SLC,LZ,D, , , , , ;
STAR:020,2,KALI2T,RW36,SLC,LZ,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KREM2T,RW36,KREMI,LZ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SLC,LZ,D, , , , , ;
STAR:020,2,KREM2T,RW36,D330Q,LZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KREM2T,RW36,BUDOL,LZ,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TIVO2T,RW36,TIVON,LZ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SLC,LZ,D, , , , , ;
STAR:020,2,TIVO2T,RW36,D047M,LZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TIVO2T,RW36,SLC,LZ,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TURI2T,RW36,TURIS,LZ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SLC,LZ,D, , , , , ;
