STAR:010,1,DANEI3,APE,APE,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,DANEI3,APE,COOJO,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,DANEI3,APE,DANEI,K5,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DANEI3,ALL,DANEI,K5,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,DANEI3,ALL,KFFO,K5,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,2530,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I05L,CLACK,CLACK,K5,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,05000,03100,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I05L,CLACK,D223L,K5,P,C,E   ,R,   ,AF, ,FFO,K5,D, ,      ,2227,0120,1000,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I05L,CLACK, , , , , E  , ,   ,VI, ,IFAE,K5,P,I,      ,    ,    ,0230,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I05L, ,AMOUR,K5,P,C,E  I, ,   ,IF, ,IFAE,K5,P,I,      ,2329,0138,    ,    ,J,03100,02600,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I05L, ,SKIPE,K5,P,C,E  F, ,   ,CF, ,IFAE,K5,P,I,      ,2329,0077,0530,0061,H,02600,02600,     , ,   ,-300,   ,FFO,K5,D, , ,0,N,S;
APPCH:030,I,I05L, ,RW05L,K5,P,G,G  M, ,   ,CF, ,IFAE,K5,P,I,      ,2330,0023,0530,0054, ,00848,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I05L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0530,    ,+,01230,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I05L, ,HOGID,K5,P,C,EY  , ,   ,CF, ,FFO,K5,D, ,      ,0530,0050,0530,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I05L, ,CLACK,K5,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I05L, ,CLACK,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2800,0050,-,05000,     ,     ,-,265,    ,   , , , , , ,0,N,S;
APPCH:010,A,I23R,CLACK,CLACK,K5,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,03000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I23R,CLACK,D062L,K5,P,C,E   ,L,   ,AF, ,FFO,K5,D, ,      ,0620,0120,1000,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I23R,CLACK, , , , , E  , ,   ,VI, ,IFFO,K5,P,I,      ,    ,    ,2630,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I23R, ,LOOMP,K5,P,C,E  I, ,   ,IF, ,IFFO,K5,P,I,      ,0529,0130,    ,    ,J,03000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
