SID:010,2,ANED1N,RW26, , , , ,    , ,   ,CD, ,KIV,LU,D, ,      ,    ,    ,2610,0034, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:020,2,ANED1N,RW26,NATIV,LU,E,A,E   ,L,   ,CF,Y,KIV,LU,D, ,      ,1230,0240,1080,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANED1N,RW26,ANEDO,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANED1Q,RW09, , , , ,    , ,   ,CD, ,KIV,LU,D, ,      ,    ,    ,0900,0055, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:020,2,ANED1Q,RW09,ANEDO,UK,E,A,EEC , ,   ,CF, ,KIV,LU,D, ,      ,1288,0469,1350,0430,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANED1U,RW08, , , , ,    , ,   ,CD, ,KIV,LU,D, ,      ,    ,    ,0810,0056, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:020,2,ANED1U,RW08,ANEDO,UK,E,A,EEC , ,   ,CF, ,KIV,LU,D, ,      ,1288,0469,1360,0440,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANED1W,RW27, , , , ,    , ,   ,CD, ,KIV,LU,D, ,      ,    ,    ,2700,0029, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:020,2,ANED1W,RW27,NATIV,LU,E,A,E   ,L,   ,CF,Y,KIV,LU,D, ,      ,1230,0240,1100,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANED1W,RW27,ANEDO,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANED2S,RW09,KK240,LU,P,C,EY  , ,   ,CF, ,KIV,LU,D, ,      ,0851,0055,0900,0035, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:030,5,ANED2S,RW09,ANEDO,UK,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANED2V,RW27,KK260,LU,P,C,EY  , ,   ,CF, ,KIV,LU,D, ,      ,2794,0030,2700,0035, ,     ,     ,04000, ,   ,    ,   ,LUKK,LU,P,A, , , , ;
SID:030,5,ANED2V,RW27,NATIV,LU,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANED2V,RW27,ANEDO,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
