APPCH:010,A,I01L,CVO,CVO,HE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I01L,CVO,D149W,HE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:025,A,I01L,CVO,D149W,HE,P,C,E   ,L,   ,FC, ,CVO,HE,D, ,      ,1494,0233,0550,0066, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I01L,CVO,CI01L,HE,P,C,EE B, ,   ,CF, ,IKTM,HE,P,I,      ,1902,0163,0550,0040,+,03300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I01L, ,CI01L,HE,P,C,E  I, ,   ,IF, ,IKTM,HE,P,I,      ,1902,0163,    ,    ,J,03300,02500,06000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I01L, ,FI01L,HE,P,C,E  F, ,   ,CF, ,IKTM,HE,P,I,      ,1902,0073,0100,0090,G,02500,02500,     , ,   ,-300,   ,HECP,HE,P,A, ,0,D,S;
APPCH:030,I,I01L, ,RW01L,HE,P,G,G  M, ,   ,CF, ,IKTM,HE,P,I,      ,1902,0021,0100,0052, ,00862,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I01L, ,RW01L,HE,P,G,G M , ,   ,FA, ,CVO,HE,D, ,      ,0902,0230,0100,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I01L, ,CVO,HE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I01L, ,CVO,HE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0120,T010,+,FL060,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R01L,CP712,CP712,HE,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,06000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R01L,CP712,CP713,HE,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R01L,CVO,CVO,HE,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,06000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R01L,CVO,CP712,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R01L,CVO,CP713,HE,P,C,EE B,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R01L, ,CP713,HE,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,06000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R01L, ,CP714,HE,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0100,0090, ,02500,     ,     , ,   ,    ,   ,HECP,HE,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R01L, ,RW01L,HE,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0100,0052, ,00861,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R01L, ,CP715,HE,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R01L, ,CVO,HE,D, ,V   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R01L, ,CVO,HE,D, ,VE H,R,010,HM, , , , , ,      ,    ,    ,0470,T010,+,FL060,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW01L,     ,      ,00811, ,IKTM,2,   ;N30032330,E031494176,0000;
RWY:RW01R,     ,      ,00833, ,    , ,   ;N30020847,E031500127,0000;
RWY:RW02 ,     ,      ,00830, ,    , ,   ;N30020727,E031500644,0000;
RWY:RW19L,+0600,      ,00771, ,    , ,   ;N30034904,E031503272,0000;
RWY:RW19R,+0650,      ,00733, ,    , ,   ;N30051768,E031501754,0000;
RWY:RW20 ,+0600,      ,00768, ,    , ,   ;N30034889,E031504885,0000;
