SID:010,2,ABRE2A,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01780,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:020,2,ABRE2A,RW07,NZ,UE,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABRE2A,RW07,ABRER,UE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABRE2C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01780,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:020,2,ABRE2C,RW07,N,UE,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABRE2C,RW07,ABRER,UE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABRE2E,RW07, , , , ,    , ,   ,CD, ,DEM,UE,D, ,      ,    ,    ,0680,0054, ,     ,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:020,2,ABRE2E,RW07,DEM,UE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABRE2E,RW07,ABRER,UE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABRE2F,RW25, , , , ,    , ,   ,CD, ,DEM,UE,D, ,      ,    ,    ,2480,0054, ,     ,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:020,2,ABRE2F,RW25, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABRE2F,RW25,ABRER,UE,E,A,EE  , ,   ,CF, ,DEM,UE,D, ,      ,3094,0372,3090,0310,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ABRE2G,RW07,DER07,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:010,5,ABRE2G,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01780,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ABRE2G,RW07,ABRER,UE,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,ABRE2H,RW25,DER25,UE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:010,5,ABRE2H,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2480,    ,+,01820,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ABRE2H,RW25,ABRER,UE,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANE2A,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0680,    ,+,01780,     ,03100, ,   ,    ,   ,UERR,UE,P,A, , , , ;
SID:020,2,BANE2A,RW07,BANED,UE,E,A,EE  , ,   ,CF, ,DEM,UE,D, ,      ,0790,0381,0770,0350,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
