SID:010,5,ALKU1A,RW33,MA211,HE,P,C,E   , ,010,CF, ,MAK,HE,D, ,      ,3257,0092,3260,0100,+,04000,     ,09500, ,   ,    ,   ,HEMA,HE,P,A, , , , ;
SID:020,5,ALKU1A,RW33,ALKUN,HE,E,A,EE  ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALKU1B,RW15,MA511,HE,P,C,E   , ,010,CF, ,MAK,HE,D, ,      ,1458,0106,1460,0080,+,03000,     ,09500, ,   ,    ,   ,HEMA,HE,P,A, , , , ;
SID:020,5,ALKU1B,RW15,MA512,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALKU1B,RW15,ALKUN,HE,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIBR1A,RW33,MA211,HE,P,C,E   , ,010,CF, ,MAK,HE,D, ,      ,3257,0092,3260,0100,+,04000,     ,09500, ,   ,    ,   ,HEMA,HE,P,A, , , , ;
SID:020,5,SIBR1A,RW33,MA212,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIBR1A,RW33,SIBRI,HE,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIBR1B,RW15, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1460,    ,+,02000,     ,09500, ,   ,    ,   ,HEMA,HE,P,A, , , , ;
SID:020,5,SIBR1B,RW15,MA513,HE,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIBR1B,RW15,SIBRI,HE,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ALKU1C,RW33,ALKUN,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,ALKU1C,RW33,MA314,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ALKU1C,RW33,MA613,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ALKU1C,RW33,MA611,HE,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ALKU1D,RW15,ALKUN,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,ALKU1D,RW15,MA411,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ALKU1D,RW15,MA711,HE,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,ALKU1E,RW33,ALKUN,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,ALKU1E,RW33,MA314,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ALKU1E,RW33,MA613,HE,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SIBR1C,RW33,SIBRI,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,SIBR1C,RW33,MA311,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SIBR1C,RW33,MA612,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SIBR1C,RW33,MA611,HE,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SIBR1D,RW15,SIBRI,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,SIBR1D,RW15,MA413,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SIBR1D,RW15,MA711,HE,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,190,    ,   , , , , , , , , ;
STAR:010,5,SIBR1E,RW33,SIBRI,HE,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HEMA,HE,P,A, , , , ;
STAR:020,5,SIBR1E,RW33,MA311,HE,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SIBR1E,RW33,MA612,HE,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D15-Y,LORAS,LORAS,HE,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   , , , , , ,0, ,S;
