SID:010,5,ADES1E,RW10,II422,UA,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,1002,0104,1010,0080, ,     ,     ,10000, ,   ,    ,   ,UAII,UA,P,A, , , , ;
SID:020,5,ADES1E,RW10,NEGEZ,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADES1E,RW10,ADESA,UA,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,5,ADES1F,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02100,     ,10000, ,   ,    ,   ,UAII,UA,P,A, , , , ;
SID:020,5,ADES1F,RW28,II161,UA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,ADES1F,RW28,II350,UA,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADES1F,RW28,II351,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADES1F,RW28,ADESA,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADES5D,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,02400,     ,10000, ,   ,    ,   ,SMK,UA,D, , , , , ;
SID:020,2,ADES5D,RW28, , , , ,    ,R,   ,CR,Y,SMK,UA,D, ,      ,1220,    ,1520,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADES5D,RW28,ADESA,UA,E,A,EE  , ,   ,CF, ,SMK,UA,D, ,      ,1212,0209,1220,0150,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADES6C,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,02700,     ,10000, ,   ,    ,   ,SMK,UA,D, , , , , ;
SID:020,2,ADES6C,RW10, , , , ,    ,L,   ,CR,Y,SMK,UA,D, ,      ,0100,    ,2810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADES6C,RW10,SMK,UA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADES6C,RW10,ADESA,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARSU1F,RW28,II113,UA,P,C,E   , ,   ,CF, ,SMK,UA,D, ,      ,2802,0207,2810,0213,+,08000,     ,10000,-,250,    ,   ,UAII,UA,P,A, , , , ;
SID:020,5,ARSU1F,RW28,ARSUL,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
