APPCH:010,A,D32,BOKKI,BOKKI,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D32,BOKKI,CUZ,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D32,BOKKI,KARNS,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D32,BOKKI,KARNS,K3,P,C,E  A,R,   ,PI, ,CUZ,K3,D, ,      ,1359,0090,0910,0100,+,04300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D32,BOKKI,KARNS,K3,P,C,EE  , ,   ,CF, ,CUZ,K3,D, ,      ,1359,0090,3160,0080,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D32,LBF,LBF,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D32,LBF,CUZ,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D32,LBF,KARNS,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D32,LBF,KARNS,K3,P,C,E  A,R,   ,PI, ,CUZ,K3,D, ,      ,1359,0090,0910,0100,+,04300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D32,LBF,KARNS,K3,P,C,EE  , ,   ,CF, ,CUZ,K3,D, ,      ,1359,0090,3160,0080,+,04200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D32, ,KARNS,K3,P,C,E  F, ,   ,IF, ,CUZ,K3,D, ,      ,1359,0090,    ,    ,+,04200,     ,18000, ,   ,    ,   ,CUZ,K3,D, , ,0, ,S;
APPCH:030,D,D32, ,RW32,K3,P,G,G  M, ,   ,CF, ,CUZ,K3,D, ,      ,1359,0039,3160,0051, ,02563,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3160,    ,+,02947,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D32, ,CUZ,K3,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D32, ,CUZ,K3,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1350,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R14,BOKKI,BOKKI,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,BOKKI,IMEQI,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,BONIL,BONIL,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,BONIL,IFFUL,K3,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R14,BONIL,IMEQI,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R14, ,IMEQI,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R14, ,HIDPA,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1400,0061,+,03900,     ,     , ,   ,    ,   ,RW14,K3,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R14, ,FEKUK,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1410,0013,+,03480,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R14, ,RW14,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1410,0028, ,02586,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1410,    ,+,02801,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R14, ,LUXXE,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R14, ,LUXXE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3210,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,BONIL,BONIL,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,BONIL,BECOL,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R32,BONIL,LUXXE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,YOZLE,YOZLE,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,YOZLE,DONHO,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R32,YOZLE,LUXXE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R32, ,LUXXE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R32, ,YEARR,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3210,0061,+,04300,     ,     , ,   ,    ,   ,RW32,K3,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32, ,RW32,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3210,0054, ,02563,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R32, ,IMEQI,K3,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R32, ,IMEQI,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1410,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,V14,BOKKI,BOKKI,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,V14,BOKKI,CUZ,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
