STAR:020,2,MAXO2A,RW30,OZT,GM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAXO2A,RW30,D099P,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAXO2A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAXO2A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MAXO2A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAXO3A,RW30,MAXOR,GM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     , ,   ,    ,   ,OZT,GM,D, , , , , ;
STAR:020,2,MAXO3A,RW30,D305T,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAXO3A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAXO3A,RW30,D021R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0212,0180,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MAXO3A,RW30,D030R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0299,0180,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MAXO3A,RW30,D067R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0670,0180,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,MAXO3A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,MAXO3A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAXO4A,RW12,MAXOR,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,B, , , ;
STAR:020,5,MAXO4A,RW12,MZ220,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL117,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,MAXO4A,RW12,MZ120,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,MOGV1A,RW30,MOGVA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,A, , , ;
STAR:020,5,MOGV1A,RW30,MZ217,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,MOGV1A,RW30,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,MOGV1A,RW30,TIDMO,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,2,MOGV2A,RW30,MOGVA,GM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     , ,   ,    ,   ,OZT,GM,D, , , , , ;
STAR:020,2,MOGV2A,RW30,OZT,GM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOGV2A,RW30,D099P,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOGV2A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MOGV2A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MOGV2A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MOGV3A,RW30,MOGVA,GM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     , ,   ,    ,   ,OZT,GM,D, , , , , ;
STAR:020,2,MOGV3A,RW30,D349T,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MOGV3A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MOGV3A,RW30,D021R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0212,0180,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MOGV3A,RW30,D030R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0299,0180,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MOGV3A,RW30,D067R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0670,0180,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,MOGV3A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,MOGV3A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MOGV4A,RW12,MOGVA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,B, , , ;
STAR:020,5,MOGV4A,RW12,MZ222,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,MOGV4A,RW12,MZ220,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL117,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,MOGV4A,RW12,MZ120,GM,P,C,EE H,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,RATV1A,RW30,RATVA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,A, , , ;
STAR:020,5,RATV1A,RW30,MZ219,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,RATV1A,RW30,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,RATV1A,RW30,TIDMO,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,2,RATV2A,RW30,RATVA,GM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     , ,   ,    ,   ,OZT,GM,D, , , , , ;
STAR:020,2,RATV2A,RW30,D021T,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RATV2A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RATV2A,RW30,D030R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0299,0180,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,RATV2A,RW30,D067R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0670,0180,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,RATV2A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,RATV2A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RATV4A,RW12,RATVA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL155,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,B, , , ;
STAR:020,5,RATV4A,RW12,MZ219,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,RATV4A,RW12,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,RATV4A,RW12,MZ126,GM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TOGM1A,RW30,TOGMA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,A, , , ;
STAR:020,5,TOGM1A,RW30,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,TOGM1A,RW30,TIDMO,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,2,TOGM2A,RW30,TOGMA,GM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     , ,   ,    ,   ,OZT,GM,D, , , , , ;
STAR:020,2,TOGM2A,RW30,D030T,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TOGM2A,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TOGM2A,RW30,D067R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,0670,0180,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TOGM2A,RW30,D122R,GM,P,C,E   ,R,   ,AF, ,OZT,GM,D, ,      ,1220,0180,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TOGM2A,RW30,TALOK,GM,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOGM4A,RW12,TOGMA,GM,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL175,     ,     ,-,250,    ,   ,GMMZ,GM,P,A,B, , , ;
STAR:020,5,TOGM4A,RW12,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,TOGM4A,RW12,MZ126,GM,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,D,D30, ,CD30,GM,P,C,E  I, ,   ,IF, ,OZT,GM,D, ,      ,1222,0170,    ,    ,+,08200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30, ,FD30,GM,P,C,E  F, ,   ,CF, ,OZT,GM,D, ,      ,1222,0094,3020,0076,+,06500,     ,     , ,   ,    ,   ,OZT,GM,D, , ,0, ,S;
APPCH:030,D,D30, ,MD30,GM,P,C,EYCM, ,   ,CF, ,OZT,GM,D, ,      ,1222,0015,3020,0079, ,04048,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30, ,OZT,GM,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,08200,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,I30-Y,MZ306,MZ306,GM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Y,MZ306,MZ304,GM,P,C,EE B, ,010,TF, ,IRZ,GM,P,I,      ,    ,    ,    ,    ,+,07800,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,A,I30-Y,TIDMO,TIDMO,GM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I30-Y,TIDMO,MZ304,GM,P,C,EE B, ,010,TF, ,IRZ,GM,P,I,      ,    ,    ,    ,    ,+,07800,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,I,I30-Y, ,MZ304,GM,P,C,E  I, ,   ,IF, ,IRZ,GM,P,I,      ,1188,0188,    ,    ,J,07800,06500,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,I,I30-Y, ,MZ302,GM,P,C,E  F, ,   ,CF, ,IRZ,GM,P,I,      ,1188,0105,2990,0083,G,06500,06500,     ,-,185,-300,   , , , , , ,0,N,S;
APPCH:030,I,I30-Y, ,RW30,GM,P,G,G  M, ,   ,CF, ,IRZ,GM,P,I,      ,1188,0018,2990,0087, ,03765,     ,     ,-,185,-300,   , , , , , ,0,N,S;
APPCH:040,I,I30-Y, ,MZ211,GM,P,C,E M , ,010,CF, ,OZT,GM,D, ,      ,2975,0069,2990,0075,+,05000,     ,     ,-,185,    ,   , , , , , ,0,N,S;
APPCH:050,I,I30-Y, ,MZ213,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:060,I,I30-Y, ,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:070,I,I30-Y, ,TIDMO,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,I,I30-Z, ,CI30Z,GM,P,C,E  I, ,   ,IF, ,IRZ,GM,P,I,      ,1189,0182,    ,    ,J,08200,06500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I30-Z, ,FI30Z,GM,P,C,E  F, ,   ,CF, ,IRZ,GM,P,I,      ,1189,0106,2990,0076,H,06500,06500,     , ,   ,-300,   ,OZT,GM,D, , ,0,D,S;
APPCH:030,I,I30-Z, ,RW30,GM,P,G,G  M, ,   ,CF, ,IRZ,GM,P,I,      ,1188,0018,2990,0088, ,03765,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I30-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2990,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I30-Z, ,OZT,GM,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,08200,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:010,A,R12,MZ120,MZ120,GM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,MZ120,MZ124,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:010,A,R12,MZ126,MZ126,GM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,A,R12,MZ126,MZ124,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:010,R,R12, ,MZ124,GM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:020,R,R12, ,MZ122,GM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1180,0050, ,06000,     ,     ,-,185,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R12, ,RW12,GM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1180,0069, ,03833,     ,     ,-,185,-300,   , , , , , ,B,J,S;
APPCH:040,R,R12, ,MZ511,GM,P,C,E M , ,010,CF, ,OZT,GM,D, ,      ,1200,0077,1180,0087,+,05500,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R12, ,MZ513,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06600,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:060,R,R12, ,MZ120,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,MZ306,MZ306,GM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,MZ306,MZ304,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30,TIDMO,TIDMO,GM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30,TIDMO,MZ304,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,R,R30, ,MZ304,GM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,R,R30, ,MZ302,GM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2990,0083, ,06500,     ,     ,-,185,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R30, ,RW30,GM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2990,0087, ,03765,     ,     ,-,185,-300,   , , , , , ,B,J,S;
APPCH:040,R,R30, ,MZ211,GM,P,C,E M , ,010,CF, ,OZT,GM,D, ,      ,2975,0069,2990,0075,+,05000,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R30, ,MZ213,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R30, ,MZ215,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:070,R,R30, ,TIDMO,GM,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,210,    ,   , , , , , ,B,J,S;
RWY:RW12 ,     ,      ,03783, ,    , ,   ;N30564273,W006552456,0000;
RWY:RW30 ,     ,      ,03711, ,IRZ ,1,   ;N30555873,W006534370,0000;
