SID:010,5,DEDI3S,RW09,SF505,LB,P,C,E   , ,   ,CF, ,GOL,LB,D, ,      ,2048,0298,0890,0220, ,     ,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,DEDI3S,RW09,DEDIN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DEDI3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,DEDI3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,BLO,LB,D, ,      ,2910,0240,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DEDI3T,RW27,SF702,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DEDI3T,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DEDI3T,RW27,DEDIN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DEDI3V,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,DEDI3V,RW09,BLO,LB,D, ,V   , ,   ,CF, ,BLO,LB,D, ,      ,0000,0000,0900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DEDI3V,RW09,DEDIN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DEDI3W,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:015,2,DEDI3W,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,DEDI3W,RW27,D349H,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3489,0080,3490,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DEDI3W,RW27,D301K,LB,P,C,E   ,R,   ,CF, ,BLO,LB,D, ,      ,3014,0112,1210,0090,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DEDI3W,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DEDI3W,RW27,DEDIN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DILV3S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,DILV3S,RW09,SF506,LB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DILV3S,RW09,DILVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DILV3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,DILV3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,BLO,LB,D, ,      ,2910,0240,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DILV3T,RW27,SF704,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DILV3T,RW27,SF705,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DILV3T,RW27,DILVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DILV3W,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,DILV3W,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,DILV3W,RW27,D349H,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3489,0080,3490,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DILV3W,RW27,D301K,LB,P,C,E   ,R,   ,CF, ,SOF,LB,D, ,      ,0574,0110,1210,0090,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DILV3W,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DILV3W,RW27,DILVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DILV6A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,DILV6A,RW09,BLO,LB,D, ,V   , ,   ,CF, ,BLO,LB,D, ,      ,0000,0000,0900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DILV6A,RW09,DILVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAPV3S,RW09,SF505,LB,P,C,E   , ,   ,CF, ,GOL,LB,D, ,      ,2048,0298,0890,0220, ,     ,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GAPV3S,RW09,GAPVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAPV3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GAPV3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3378,0093,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GAPV3T,RW27,SF702,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GAPV3T,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GAPV3T,RW27,GAPVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAPV3V,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,GAPV3V,RW09,BLO,LB,D, ,V   , ,   ,CF, ,BLO,LB,D, ,      ,0000,0000,0900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAPV3V,RW09,GAPVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAPV3W,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:015,2,GAPV3W,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,GAPV3W,RW27,D349H,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3489,0080,3490,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAPV3W,RW27,D301K,LB,P,C,E   ,R,   ,CF, ,SOF,LB,D, ,      ,0574,0110,1210,0090,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GAPV3W,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GAPV3W,RW27,GAPVO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GODE3S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GODE3S,RW09,SF502,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GODE3S,RW09,GODEK,LY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GODE3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GODE3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,GOL,LB,D, ,      ,2436,0419,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GODE3T,RW27,GODEK,LY,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GODE6A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,GODE6A,RW09, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3300,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,GODE6A,RW09,GODEK,LY,E,A,EEC , ,   ,CF, ,BLO,LB,D, ,      ,3015,0456,3010,0350, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GODE6E,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,GODE6E,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,GODE6E,RW27,TODRO,LB,E,A,E   , ,   ,CF, ,BLO,LB,D, ,      ,3014,0251,3490,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GODE6E,RW27,GODEK,LY,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOL3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GOL3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3378,0093,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOL3T,RW27,GOL,LB,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOL4S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,GOL4S,RW09,SF503,LB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOL4S,RW09,SF504,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOL4S,RW09,GOL,LB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOL5A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,GOL5A,RW09,BLO,LB,D, ,V   , ,   ,CF, ,BLO,LB,D, ,      ,0000,0000,0900,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GOL5A,RW09,GOL,LB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GOL6E,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,GOL6E,RW27, , , , ,    ,R,   ,VR, ,SOF,LB,D, ,      ,3490,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,GOL6E,RW27, , , , ,    , ,   ,CR, ,GOL,LB,D, ,      ,2410,    ,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GOL6E,RW27,GOL,LB,D, ,VE  , ,   ,CF, ,GOL,LB,D, ,      ,0000,0000,0610,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAPE3S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,NAPE3S,RW09,SF507,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAPE3S,RW09,NAPET,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAPE3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,NAPE3T,RW27,SF706,LB,P,C,E   , ,   ,CF, ,BLO,LB,D, ,      ,2781,0249,3020,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAPE3T,RW27,SF707,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NAPE3T,RW27,NAPET,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGOT3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,OGOT3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,GOL,LB,D, ,      ,2436,0419,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OGOT3T,RW27,OGOTA,LB,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGOT4S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,OGOT4S,RW09,SF502,LB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OGOT4S,RW09,OGOTA,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGOT6A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,OGOT6A,RW09, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3300,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,OGOT6A,RW09,TODRO,LB,E,A,E   , ,   ,CF, ,SOF,LB,D, ,      ,3489,0134,3010,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OGOT6A,RW09,OGOTA,LB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OGOT6E,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,OGOT6E,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,OGOT6E,RW27,OGOTA,LB,E,A,EE  , ,   ,CF, ,BLO,LB,D, ,      ,3210,0392,3490,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OMEN3S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,OMEN3S,RW09,SF507,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OMEN3S,RW09,OMENO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OMEN3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,OMEN3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,BLO,LB,D, ,      ,2910,0240,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OMEN3T,RW27,SF704,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OMEN3T,RW27,SF705,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OMEN3T,RW27,OMENO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OMEN3W,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,OMEN3W,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,OMEN3W,RW27,D349H,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3489,0080,3490,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OMEN3W,RW27,D301K,LB,P,C,E   ,R,   ,CF, ,SOF,LB,D, ,      ,0574,0110,1210,0090,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OMEN3W,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,OMEN3W,RW27,OMENO,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OMEN4V,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,05000,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,OMEN4V,RW09,D270F,LB,P,C,EY  , ,   ,CF, ,GOL,LB,D, ,      ,2173,0344,0900,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,OMEN4V,RW09, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1630,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OMEN4V,RW09,OMENO,LB,E,A,EEC , ,   ,CF, ,BLO,LB,D, ,      ,2077,0267,2080,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RUME3S,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0890,    ,+,04500,     ,10500,-,230,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,RUME3S,RW09,SF506,LB,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RUME3S,RW09,RUMEN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RUME3T,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500,-,205,    ,   ,SOF,LB,D, , , , , ;
SID:020,5,RUME3T,RW27,SF701,LB,P,C,EY  , ,   ,CF, ,BLO,LB,D, ,      ,2910,0240,3470,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RUME3T,RW27,SF704,LB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RUME3T,RW27,SF705,LB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RUME3T,RW27,RUMEN,LB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RUME4W,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2690,    ,+,02300,     ,10500, ,   ,    ,   ,SOF,LB,D, , , , , ;
SID:020,2,RUME4W,RW27, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0340,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,RUME4W,RW27,D349H,LB,P,C,EY  , ,   ,CF, ,SOF,LB,D, ,      ,3489,0080,3490,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RUME4W,RW27,D301K,LB,P,C,E   ,R,   ,CF, ,SOF,LB,D, ,      ,0574,0110,1210,0090,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RUME4W,RW27,BLO,LB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RUME4W,RW27,LARAT,LB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
