SID:010,5,ASBE1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,ASBE1C,RW05,EE034,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ASBE1C,RW05,ASBET,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASBE1D,RW23,EE027,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,ASBE1D,RW23,ASBET,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASBET1,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,01490,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,ASBET1,RW05,ASBET,UN,E,A,EEC ,R,   ,CF,Y,NNK,UN,D, ,      ,1832,0497,1870,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASBET3,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,01510,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,ASBET3,RW23,ASBET,UN,E,A,EEC , ,   ,CF, ,NNK,UN,D, ,      ,1832,0497,1800,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERUP1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,ERUP1C,RW05,ERUPA,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ERUP1D,RW23,EE027,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,ERUP1D,RW23,EE031,UN,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ERUP1D,RW23,EE030,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ERUP1D,RW23,ERUPA,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ERUPA1,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,01490,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:015,2,ERUPA1,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ERUPA1,RW05,ERUPA,UN,E,A,EEC , ,   ,CF, ,NNK,UN,D, ,      ,0595,0518,0580,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ERUPA3,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,01510,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,ERUPA3,RW23,ERUPA,UN,E,A,EEC ,L,   ,CF,Y,NNK,UN,D, ,      ,0595,0518,0530,0540, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATP1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,LATP1C,RW05,LATPO,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATP1D,RW23,EE027,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,LATP1D,RW23,EE031,UN,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LATP1D,RW23,EE030,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LATP1D,RW23,LATPO,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LATPO1,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,01490,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:015,2,LATPO1,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LATPO1,RW05,LATPO,UN,E,A,EEC , ,   ,CF, ,NNK,UN,D, ,      ,0761,0504,0760,0470, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LATPO3,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,01510,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,LATPO3,RW23,LATPO,UN,E,A,EEC ,L,   ,CF,Y,NNK,UN,D, ,      ,0761,0504,0690,0520, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOLN1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,LOLN1C,RW05,EE033,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:030,5,LOLN1C,RW05,EE036,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LOLN1C,RW05,LOLNI,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOLN1D,RW23,EE027,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,LOLN1D,RW23,EE028,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOLN1D,RW23,LOLNI,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOLNI1,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0470,    ,+,01490,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,LOLNI1,RW05,LOLNI,UN,E,A,EEC ,R,   ,CF,Y,NNK,UN,D, ,      ,2453,0521,2480,0530, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LOLNI3,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2270,    ,+,02160,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,2,LOLNI3,RW23,LOLNI,UN,E,A,EEC , ,   ,CF, ,NNK,UN,D, ,      ,2453,0521,2450,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MODK1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,MODK1C,RW05,MODKO,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MODK1D,RW23,EE027,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,MODK1D,RW23,EE031,UN,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MODK1D,RW23,EE030,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MODK1D,RW23,MODKO,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MOTO1C,RW05,EE032,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,02520, ,   ,    ,   ,UNEE,UN,P,A, , , , ;
SID:020,5,MOTO1C,RW05,EE034,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
