SID:010,5,GORZ1A,RW13,SJ613,LP,P,C,EY  , ,   ,CF, ,VFL,LP,D, ,      ,0930,0279,1410,0080, ,     ,     ,05000, ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
SID:020,5,GORZ1A,RW13,GORZI,LP,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,5,GORZ1B,RW31,SJ631,LP,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
SID:020,5,GORZ1B,RW31,GORZI,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODIT1W,RW31,SJ631,LP,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
SID:020,5,ODIT1W,RW31,ODITU,LP,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,5,OSDA1E,RW13,SJ613,LP,P,C,E   , ,   ,CF, ,VFL,LP,D, ,      ,0930,0279,1410,0080, ,     ,     ,05000, ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
SID:020,5,OSDA1E,RW13,OSDAP,LP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BUNU1B,RW13,BUNUB,LP,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
STAR:020,5,BUNU1B,RW13,SJ702,LP,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TIMT1B,RW31,TIMTO,LP,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   ,LPSJ,LP,P,A, , , , ;
STAR:020,5,TIMT1B,RW31,SJ502,LP,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
RWY:RW13 ,-0400,      ,00335, ,    , ,   ;N38400426,W028105227,0000;
RWY:RW31 ,+0400,      ,00318, ,    , ,   ;N38394543,W028100553,0000;
