SID:010,2,DIDR1G,RW21, , , , ,    , ,   ,CD, ,PER,US,D, ,      ,    ,    ,2100,0054, ,     ,     ,03700, ,   ,    ,   ,USPP,US,P,A, , , , ;
SID:020,2,DIDR1G,RW21,PX,US,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,265,    ,   , , , , , , , , ;
SID:030,2,DIDR1G,RW21,DIDRO,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIDR1H,RW03, , , , ,    , ,   ,CD, ,PER,US,D, ,      ,    ,    ,0300,0027, ,     ,     ,03700, ,   ,    ,   ,USPP,US,P,A, , , , ;
SID:020,2,DIDR1H,RW03,BK,US,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIDR1H,RW03,DIDRO,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIDR1J,RW21, , , , ,    , ,   ,CD, ,PER,US,D, ,      ,    ,    ,2100,0054, ,     ,     ,03700, ,   ,    ,   ,USPP,US,P,A, , , , ;
SID:020,2,DIDR1J,RW21,PER,US,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIDR1J,RW21,DIDRO,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIDR1K,RW03, , , , ,    , ,   ,CD, ,PER,US,D, ,      ,    ,    ,0300,0027, ,     ,     ,03700,-,215,    ,   ,USPP,US,P,A, , , , ;
SID:020,2,DIDR1K,RW03,PER,US,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIDR1K,RW03,DIDRO,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIDR1L,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2100,    ,+,00810,     ,03700, ,   ,    ,   ,USPP,US,P,A, , , , ;
SID:020,5,DIDR1L,RW21,PP024,US,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,DIDR1L,RW21,PP029,US,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIDR1L,RW21,DIDRO,US,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIDR1M,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00810,     ,03700, ,   ,    ,   ,USPP,US,P,A, , , , ;
