SID:010,2,DEP17,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,05100,     ,11000, ,   ,    ,   ,NFNH,NF,P,A, , , , ;
SID:020,2,DEP17,RW17, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DEP35,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,05100,     ,11000, ,   ,    ,   ,NFNH,NF,P,A, , , , ;
SID:020,2,DEP35,RW35, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R17,FNHND,FNHND,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R17,FNHND,FNHNI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03250,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R17,FNHNE,FNHNE,NF,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R17,FNHNE,FNHNI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03250,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R17,FNHNG,FNHNG,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05100,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R17,FNHNG,FNHNI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03250,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R17, ,FNHNI,NF,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03250,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R17, ,FNHNF,NF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1660,0050,+,01650,     ,     , ,   ,    ,   ,NFNH,NF,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R17, ,FNHNM,NF,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1660,0050, ,00060,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R17, ,FNHNH,NF,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R17, , , , , , E  ,L,010,CA,Y, , , , ,      ,    ,    ,0100,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,FNHSA,FNHSA,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,FNHSA,FNHSI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,FNHSB,FNHSB,NF,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,FNHSB,FNHSI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,FNHSC,FNHSC,NF,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,FNHSC,FNHSI,NF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R35, ,FNHSI,NF,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R35, ,FNHSF,NF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3460,0050,+,01650,     ,     , ,   ,    ,   ,NFNH,NF,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,FNHSM,NF,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3460,0050, ,00055,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R35, ,FNHSH,NF,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R35, , , , , , E  ,R,010,CA,Y, , , , ,      ,    ,    ,1580,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW17 ,+0600,      ,00010, ,    , ,   ;S16443171,W179400245,0000;
RWY:RW35 ,-0600,      ,00005, ,    , ,   ;S16450872,W179400099,0000;
